suite,case,variant,batch_size,max_length,lora_rank,token_chunk,vocab_chunk,failure_type,oom_used_gib,oom_limit_gib,oom_exceeded_gib,xla_train_step_gib_per_chip,xla_report,source_csv
frontier_low,frontier_low_default_r16_b8_l4096_tc128_vc8192,default,8,4096,16,128,8192,compile_oom,49.44,15.75,33.7,50.47,/tmp/gemma3-270m-cce-rerun/frontier_low/frontier_low_default_r16_b8_l4096_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,data/gemma3_270m_full_cce/raw/frontier-low/gemma3-270m-cce-rerun/frontier_low/frontier_low_results.csv
frontier_low,frontier_low_default_r16_b8_l8192_tc128_vc8192,default,8,8192,16,128,8192,resource_exhausted,,,,99.03,/tmp/gemma3-270m-cce-rerun/frontier_low/frontier_low_default_r16_b8_l8192_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,data/gemma3_270m_full_cce/raw/frontier-low/gemma3-270m-cce-rerun/frontier_low/frontier_low_results.csv
frontier_low,frontier_low_default_r16_b8_l16384_tc128_vc8192,default,8,16384,16,128,8192,resource_exhausted,,,,311.09,/tmp/gemma3-270m-cce-rerun/frontier_low/frontier_low_default_r16_b8_l16384_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,data/gemma3_270m_full_cce/raw/frontier-low/gemma3-270m-cce-rerun/frontier_low/frontier_low_results.csv
frontier_low,frontier_low_default_r16_b8_l32768_tc128_vc8192,default,8,32768,16,128,8192,resource_exhausted,,,,982.66,/tmp/gemma3-270m-cce-rerun/frontier_low/frontier_low_default_r16_b8_l32768_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,data/gemma3_270m_full_cce/raw/frontier-low/gemma3-270m-cce-rerun/frontier_low/frontier_low_results.csv
frontier_low,frontier_low_cce_r16_b8_l4096_tc128_vc8192,cce,8,4096,16,128,8192,compile_oom,20.62,15.75,4.87,21.65,/tmp/gemma3-270m-cce-rerun/frontier_low/frontier_low_cce_r16_b8_l4096_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,data/gemma3_270m_full_cce/raw/frontier-low/gemma3-270m-cce-rerun/frontier_low/frontier_low_results.csv
frontier_low,frontier_low_cce_r16_b8_l8192_tc128_vc8192,cce,8,8192,16,128,8192,compile_oom,42.31,15.75,26.56,43.33,/tmp/gemma3-270m-cce-rerun/frontier_low/frontier_low_cce_r16_b8_l8192_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,data/gemma3_270m_full_cce/raw/frontier-low/gemma3-270m-cce-rerun/frontier_low/frontier_low_results.csv
frontier_low,frontier_low_cce_r16_b8_l16384_tc128_vc8192,cce,8,16384,16,128,8192,compile_oom,229.71,15.75,213.96,230.73,/tmp/gemma3-270m-cce-rerun/frontier_low/frontier_low_cce_r16_b8_l16384_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,data/gemma3_270m_full_cce/raw/frontier-low/gemma3-270m-cce-rerun/frontier_low/frontier_low_results.csv
frontier_low,frontier_low_cce_r16_b8_l32768_tc128_vc8192,cce,8,32768,16,128,8192,resource_exhausted,,,,846.58,/tmp/gemma3-270m-cce-rerun/frontier_low/frontier_low_cce_r16_b8_l32768_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,data/gemma3_270m_full_cce/raw/frontier-low/gemma3-270m-cce-rerun/frontier_low/frontier_low_results.csv
rank_sensitivity,rank_sensitivity_default_r4_b8_l2048_tc128_vc8192,default,8,2048,4,128,8192,compile_oom,20.33,15.75,4.58,21.34,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_default_r4_b8_l2048_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,data/gemma3_270m_full_cce/raw/rank/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_results.csv
rank_sensitivity,rank_sensitivity_default_r4_b8_l4096_tc128_vc8192,default,8,4096,4,128,8192,compile_oom,49.4,15.75,33.65,50.4,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_default_r4_b8_l4096_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,data/gemma3_270m_full_cce/raw/rank/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_results.csv
rank_sensitivity,rank_sensitivity_cce_r4_b8_l4096_tc128_vc8192,cce,8,4096,4,128,8192,compile_oom,20.6,15.75,4.85,21.61,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_cce_r4_b8_l4096_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,data/gemma3_270m_full_cce/raw/rank/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_results.csv
rank_sensitivity,rank_sensitivity_default_r4_b16_l1024_tc128_vc8192,default,16,1024,4,128,8192,compile_oom,20.33,15.75,4.58,21.33,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_default_r4_b16_l1024_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,data/gemma3_270m_full_cce/raw/rank/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_results.csv
rank_sensitivity,rank_sensitivity_default_r4_b16_l2048_tc128_vc8192,default,16,2048,4,128,8192,compile_oom,47.22,15.75,31.47,48.23,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_default_r4_b16_l2048_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,data/gemma3_270m_full_cce/raw/rank/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_results.csv
rank_sensitivity,rank_sensitivity_default_r4_b16_l4096_tc128_vc8192,default,16,4096,4,128,8192,resource_exhausted,,,,93.52,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_default_r4_b16_l4096_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,data/gemma3_270m_full_cce/raw/rank/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_results.csv
rank_sensitivity,rank_sensitivity_cce_r4_b16_l2048_tc128_vc8192,cce,16,2048,4,128,8192,compile_oom,,,,16.91,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_cce_r4_b16_l2048_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,data/gemma3_270m_full_cce/raw/rank/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_results.csv
rank_sensitivity,rank_sensitivity_cce_r4_b16_l4096_tc128_vc8192,cce,16,4096,4,128,8192,compile_oom,33.17,15.75,17.42,34.18,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_cce_r4_b16_l4096_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,data/gemma3_270m_full_cce/raw/rank/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_results.csv
rank_sensitivity,rank_sensitivity_default_r4_b32_l512_tc128_vc8192,default,32,512,4,128,8192,compile_oom,20.29,15.75,4.54,21.3,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_default_r4_b32_l512_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,data/gemma3_270m_full_cce/raw/rank/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_results.csv
rank_sensitivity,rank_sensitivity_default_r4_b32_l1024_tc128_vc8192,default,32,1024,4,128,8192,compile_oom,44.62,15.75,28.87,45.62,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_default_r4_b32_l1024_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,data/gemma3_270m_full_cce/raw/rank/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_results.csv
rank_sensitivity,rank_sensitivity_default_r4_b32_l2048_tc128_vc8192,default,32,2048,4,128,8192,resource_exhausted,,,,89.36,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_default_r4_b32_l2048_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,data/gemma3_270m_full_cce/raw/rank/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_results.csv
rank_sensitivity,rank_sensitivity_default_r4_b32_l4096_tc128_vc8192,default,32,4096,4,128,8192,resource_exhausted,,,,180.32,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_default_r4_b32_l4096_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,data/gemma3_270m_full_cce/raw/rank/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_results.csv
rank_sensitivity,rank_sensitivity_cce_r4_b32_l2048_tc128_vc8192,cce,32,2048,4,128,8192,compile_oom,27.33,15.75,11.58,28.34,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_cce_r4_b32_l2048_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,data/gemma3_270m_full_cce/raw/rank/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_results.csv
rank_sensitivity,rank_sensitivity_cce_r4_b32_l4096_tc128_vc8192,cce,32,4096,4,128,8192,compile_oom,61.27,15.75,45.52,62.27,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_cce_r4_b32_l4096_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,data/gemma3_270m_full_cce/raw/rank/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_results.csv
rank_sensitivity,rank_sensitivity_default_r4_b64_l512_tc128_vc8192,default,64,512,4,128,8192,compile_oom,56.33,15.75,40.58,57.33,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_default_r4_b64_l512_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,data/gemma3_270m_full_cce/raw/rank/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_results.csv
rank_sensitivity,rank_sensitivity_default_r4_b64_l1024_tc128_vc8192,default,64,1024,4,128,8192,resource_exhausted,,,,87.53,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_default_r4_b64_l1024_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,data/gemma3_270m_full_cce/raw/rank/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_results.csv
rank_sensitivity,rank_sensitivity_default_r4_b64_l2048_tc128_vc8192,default,64,2048,4,128,8192,resource_exhausted,,,,177.23,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_default_r4_b64_l2048_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,data/gemma3_270m_full_cce/raw/rank/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_results.csv
rank_sensitivity,rank_sensitivity_default_r4_b64_l4096_tc128_vc8192,default,64,4096,4,128,8192,resource_exhausted,,,,340.9,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_default_r4_b64_l4096_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,data/gemma3_270m_full_cce/raw/rank/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_results.csv
rank_sensitivity,rank_sensitivity_cce_r4_b64_l1024_tc128_vc8192,cce,64,1024,4,128,8192,compile_oom,24.06,15.75,8.31,25.06,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_cce_r4_b64_l1024_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,data/gemma3_270m_full_cce/raw/rank/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_results.csv
rank_sensitivity,rank_sensitivity_cce_r4_b64_l2048_tc128_vc8192,cce,64,2048,4,128,8192,compile_oom,52.52,15.75,36.77,53.53,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_cce_r4_b64_l2048_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,data/gemma3_270m_full_cce/raw/rank/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_results.csv
rank_sensitivity,rank_sensitivity_cce_r4_b64_l4096_tc128_vc8192,cce,64,4096,4,128,8192,compile_oom,107.09,15.75,91.34,108.1,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_cce_r4_b64_l4096_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,data/gemma3_270m_full_cce/raw/rank/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_results.csv
rank_sensitivity,rank_sensitivity_default_r16_b8_l2048_tc128_vc8192,default,8,2048,16,128,8192,compile_oom,20.34,15.75,4.59,21.37,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_default_r16_b8_l2048_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,data/gemma3_270m_full_cce/raw/rank/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_results.csv
rank_sensitivity,rank_sensitivity_default_r16_b8_l4096_tc128_vc8192,default,8,4096,16,128,8192,compile_oom,49.44,15.75,33.7,50.47,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_default_r16_b8_l4096_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,data/gemma3_270m_full_cce/raw/rank/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_results.csv
rank_sensitivity,rank_sensitivity_cce_r16_b8_l4096_tc128_vc8192,cce,8,4096,16,128,8192,compile_oom,20.62,15.75,4.87,21.65,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_cce_r16_b8_l4096_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,data/gemma3_270m_full_cce/raw/rank/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_results.csv
rank_sensitivity,rank_sensitivity_default_r16_b16_l1024_tc128_vc8192,default,16,1024,16,128,8192,compile_oom,20.33,15.75,4.58,21.36,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_default_r16_b16_l1024_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,data/gemma3_270m_full_cce/raw/rank/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_results.csv
rank_sensitivity,rank_sensitivity_default_r16_b16_l2048_tc128_vc8192,default,16,2048,16,128,8192,compile_oom,47.18,15.75,31.43,48.2,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_default_r16_b16_l2048_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,data/gemma3_270m_full_cce/raw/rank/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_results.csv
rank_sensitivity,rank_sensitivity_default_r16_b16_l4096_tc128_vc8192,default,16,4096,16,128,8192,resource_exhausted,,,,93.66,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_default_r16_b16_l4096_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,data/gemma3_270m_full_cce/raw/rank/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_results.csv
rank_sensitivity,rank_sensitivity_cce_r16_b16_l2048_tc128_vc8192,cce,16,2048,16,128,8192,compile_oom,,,,16.42,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_cce_r16_b16_l2048_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,data/gemma3_270m_full_cce/raw/rank/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_results.csv
rank_sensitivity,rank_sensitivity_cce_r16_b16_l4096_tc128_vc8192,cce,16,4096,16,128,8192,compile_oom,32.84,15.75,17.09,33.87,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_cce_r16_b16_l4096_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,data/gemma3_270m_full_cce/raw/rank/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_results.csv
rank_sensitivity,rank_sensitivity_default_r16_b32_l512_tc128_vc8192,default,32,512,16,128,8192,compile_oom,20.3,15.75,4.55,21.32,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_default_r16_b32_l512_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,data/gemma3_270m_full_cce/raw/rank/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_results.csv
rank_sensitivity,rank_sensitivity_default_r16_b32_l1024_tc128_vc8192,default,32,1024,16,128,8192,compile_oom,44.42,15.75,28.67,45.45,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_default_r16_b32_l1024_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,data/gemma3_270m_full_cce/raw/rank/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_results.csv
rank_sensitivity,rank_sensitivity_default_r16_b32_l2048_tc128_vc8192,default,32,2048,16,128,8192,resource_exhausted,,,,89.54,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_default_r16_b32_l2048_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,data/gemma3_270m_full_cce/raw/rank/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_results.csv
rank_sensitivity,rank_sensitivity_default_r16_b32_l4096_tc128_vc8192,default,32,4096,16,128,8192,resource_exhausted,,,,180.68,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_default_r16_b32_l4096_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,data/gemma3_270m_full_cce/raw/rank/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_results.csv
rank_sensitivity,rank_sensitivity_cce_r16_b32_l2048_tc128_vc8192,cce,32,2048,16,128,8192,compile_oom,27.86,15.75,12.11,28.88,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_cce_r16_b32_l2048_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,data/gemma3_270m_full_cce/raw/rank/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_results.csv
rank_sensitivity,rank_sensitivity_cce_r16_b32_l4096_tc128_vc8192,cce,32,4096,16,128,8192,compile_oom,61.58,15.75,45.83,62.61,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_cce_r16_b32_l4096_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,data/gemma3_270m_full_cce/raw/rank/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_results.csv
rank_sensitivity,rank_sensitivity_default_r16_b64_l512_tc128_vc8192,default,64,512,16,128,8192,compile_oom,56.39,15.75,40.64,57.41,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_default_r16_b64_l512_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,data/gemma3_270m_full_cce/raw/rank/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_results.csv
rank_sensitivity,rank_sensitivity_default_r16_b64_l1024_tc128_vc8192,default,64,1024,16,128,8192,resource_exhausted,,,,88.02,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_default_r16_b64_l1024_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,data/gemma3_270m_full_cce/raw/rank/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_results.csv
rank_sensitivity,rank_sensitivity_default_r16_b64_l2048_tc128_vc8192,default,64,2048,16,128,8192,resource_exhausted,,,,177.59,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_default_r16_b64_l2048_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,data/gemma3_270m_full_cce/raw/rank/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_results.csv
rank_sensitivity,rank_sensitivity_default_r16_b64_l4096_tc128_vc8192,default,64,4096,16,128,8192,resource_exhausted,,,,342.22,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_default_r16_b64_l4096_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,data/gemma3_270m_full_cce/raw/rank/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_results.csv
rank_sensitivity,rank_sensitivity_cce_r16_b64_l1024_tc128_vc8192,cce,64,1024,16,128,8192,compile_oom,24.14,15.75,8.39,25.16,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_cce_r16_b64_l1024_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,data/gemma3_270m_full_cce/raw/rank/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_results.csv
rank_sensitivity,rank_sensitivity_cce_r16_b64_l2048_tc128_vc8192,cce,64,2048,16,128,8192,compile_oom,52.84,15.75,37.09,53.87,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_cce_r16_b64_l2048_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,data/gemma3_270m_full_cce/raw/rank/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_results.csv
rank_sensitivity,rank_sensitivity_cce_r16_b64_l4096_tc128_vc8192,cce,64,4096,16,128,8192,compile_oom,107.72,15.75,91.97,108.75,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_cce_r16_b64_l4096_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,data/gemma3_270m_full_cce/raw/rank/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_results.csv
rank_sensitivity,rank_sensitivity_default_r64_b8_l2048_tc128_vc8192,default,8,2048,64,128,8192,compile_oom,20.44,15.75,4.7,21.55,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_default_r64_b8_l2048_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,data/gemma3_270m_full_cce/raw/rank/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_results.csv
rank_sensitivity,rank_sensitivity_default_r64_b8_l4096_tc128_vc8192,default,8,4096,64,128,8192,compile_oom,49.96,15.75,34.21,51.07,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_default_r64_b8_l4096_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,data/gemma3_270m_full_cce/raw/rank/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_results.csv
rank_sensitivity,rank_sensitivity_cce_r64_b8_l4096_tc128_vc8192,cce,8,4096,64,128,8192,compile_oom,21.0,15.75,5.25,22.1,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_cce_r64_b8_l4096_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,data/gemma3_270m_full_cce/raw/rank/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_results.csv
rank_sensitivity,rank_sensitivity_default_r64_b16_l1024_tc128_vc8192,default,16,1024,64,128,8192,compile_oom,20.44,15.75,4.69,21.54,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_default_r64_b16_l1024_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,data/gemma3_270m_full_cce/raw/rank/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_results.csv
rank_sensitivity,rank_sensitivity_default_r64_b16_l2048_tc128_vc8192,default,16,2048,64,128,8192,compile_oom,47.05,15.75,31.3,48.16,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_default_r64_b16_l2048_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,data/gemma3_270m_full_cce/raw/rank/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_results.csv
rank_sensitivity,rank_sensitivity_default_r64_b16_l4096_tc128_vc8192,default,16,4096,64,128,8192,resource_exhausted,,,,94.56,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_default_r64_b16_l4096_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,data/gemma3_270m_full_cce/raw/rank/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_results.csv
rank_sensitivity,rank_sensitivity_cce_r64_b16_l2048_tc128_vc8192,cce,16,2048,64,128,8192,compile_oom,,,,16.87,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_cce_r64_b16_l2048_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,data/gemma3_270m_full_cce/raw/rank/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_results.csv
rank_sensitivity,rank_sensitivity_cce_r64_b16_l4096_tc128_vc8192,cce,16,4096,64,128,8192,compile_oom,33.93,15.75,18.19,35.04,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_cce_r64_b16_l4096_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,data/gemma3_270m_full_cce/raw/rank/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_results.csv
rank_sensitivity,rank_sensitivity_default_r64_b32_l512_tc128_vc8192,default,32,512,64,128,8192,compile_oom,20.35,15.75,4.6,21.45,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_default_r64_b32_l512_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,data/gemma3_270m_full_cce/raw/rank/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_results.csv
rank_sensitivity,rank_sensitivity_default_r64_b32_l1024_tc128_vc8192,default,32,1024,64,128,8192,compile_oom,44.8,15.75,29.05,45.91,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_default_r64_b32_l1024_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,data/gemma3_270m_full_cce/raw/rank/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_results.csv
