suite,case,variant,batch_size,max_length,lora_rank,token_chunk,vocab_chunk,status,failure_type,tpu,chips,xla_train_step_gib_per_chip,runtime_peak_hbm_gb,runtime_hbm_limit_gb,mean_step_time_sec_excl_first,valid_tokens_per_sec_excl_first,wall_time_sec,xla_report
frontier_low,frontier_low_cce_r16_b1_l16384_tc128_vc8192,cce,1,16384,16,128,8192,failed,compile_oom,v5litepod-1,1,24.71,,,,,,/tmp/gemma3-270m-cce-rerun/frontier_low/frontier_low_cce_r16_b1_l16384_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
frontier_low,frontier_low_cce_r16_b1_l32768_tc128_vc8192,cce,1,32768,16,128,8192,failed,compile_oom,v5litepod-1,1,44.51,,,,,,/tmp/gemma3-270m-cce-rerun/frontier_low/frontier_low_cce_r16_b1_l32768_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
frontier_low,frontier_low_default_r16_b2_l256_tc128_vc8192,default,2,256,16,128,8192,ok,,v5litepod-1,1,1.45,1.22709248,16.909336064,0.0967360940001071,2253.553880310264,34.6405597129999,/tmp/gemma3-270m-cce-rerun/frontier_low/frontier_low_default_r16_b2_l256_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
frontier_low,frontier_low_default_r16_b2_l512_tc128_vc8192,default,2,512,16,128,8192,ok,,v5litepod-1,1,2.43,1.288347136,16.909336064,0.0616026540001257,3538.808571454648,37.318731926000055,/tmp/gemma3-270m-cce-rerun/frontier_low/frontier_low_default_r16_b2_l512_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
frontier_low,frontier_low_default_r16_b2_l1024_tc128_vc8192,default,2,1024,16,128,8192,ok,,v5litepod-1,1,3.99,1.334695936,16.909336064,0.1188816090000273,1833.757145732692,38.654891661999955,/tmp/gemma3-270m-cce-rerun/frontier_low/frontier_low_default_r16_b2_l1024_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
frontier_low,frontier_low_default_r16_b2_l2048_tc128_vc8192,default,2,2048,16,128,8192,ok,,v5litepod-1,1,7.64,1.3899648,16.909336064,0.1549452250001195,1406.9488104575782,42.07654240199986,/tmp/gemma3-270m-cce-rerun/frontier_low/frontier_low_default_r16_b2_l2048_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
frontier_low,frontier_low_default_r16_b2_l4096_tc128_vc8192,default,2,4096,16,128,8192,ok,,v5litepod-1,1,14.06,1.147396608,16.909336064,0.2703683849999834,806.3072906989972,37.235936563999985,/tmp/gemma3-270m-cce-rerun/frontier_low/frontier_low_default_r16_b2_l4096_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
frontier_low,frontier_low_default_r16_b2_l8192_tc128_vc8192,default,2,8192,16,128,8192,failed,compile_oom,v5litepod-1,1,33.95,,,,,,/tmp/gemma3-270m-cce-rerun/frontier_low/frontier_low_default_r16_b2_l8192_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
frontier_low,frontier_low_default_r16_b2_l16384_tc128_vc8192,default,2,16384,16,128,8192,failed,compile_oom,v5litepod-1,1,58.94,,,,,,/tmp/gemma3-270m-cce-rerun/frontier_low/frontier_low_default_r16_b2_l16384_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
frontier_low,frontier_low_default_r16_b2_l32768_tc128_vc8192,default,2,32768,16,128,8192,failed,resource_exhausted,v5litepod-1,1,320.52,,,,,,/tmp/gemma3-270m-cce-rerun/frontier_low/frontier_low_default_r16_b2_l32768_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
frontier_low,frontier_low_cce_r16_b2_l256_tc128_vc8192,cce,2,256,16,128,8192,ok,,v5litepod-1,1,1.2,1.226656768,16.909336064,0.10398250299977,2096.5065632290275,35.86206224700027,/tmp/gemma3-270m-cce-rerun/frontier_low/frontier_low_cce_r16_b2_l256_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
frontier_low,frontier_low_cce_r16_b2_l512_tc128_vc8192,cce,2,512,16,128,8192,ok,,v5litepod-1,1,1.49,1.287796224,16.909336064,0.1160056319999967,1879.2191055000349,37.96271591699997,/tmp/gemma3-270m-cce-rerun/frontier_low/frontier_low_cce_r16_b2_l512_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
frontier_low,frontier_low_cce_r16_b2_l1024_tc128_vc8192,cce,2,1024,16,128,8192,ok,,v5litepod-1,1,2.02,1.334788096,16.909336064,0.0982172129997707,2219.570209149683,39.97945001200014,/tmp/gemma3-270m-cce-rerun/frontier_low/frontier_low_cce_r16_b2_l1024_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
frontier_low,frontier_low_cce_r16_b2_l2048_tc128_vc8192,cce,2,2048,16,128,8192,ok,,v5litepod-1,1,3.74,1.390430208,16.909336064,0.2040787070000078,1068.2153136142304,42.32350665800004,/tmp/gemma3-270m-cce-rerun/frontier_low/frontier_low_cce_r16_b2_l2048_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
frontier_low,frontier_low_cce_r16_b2_l4096_tc128_vc8192,cce,2,4096,16,128,8192,ok,,v5litepod-1,1,8.89,1.432344064,16.909336064,0.3075909200001661,708.733534786665,44.21639125999991,/tmp/gemma3-270m-cce-rerun/frontier_low/frontier_low_cce_r16_b2_l4096_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
frontier_low,frontier_low_cce_r16_b2_l8192_tc128_vc8192,cce,2,8192,16,128,8192,failed,compile_oom,v5litepod-1,1,20.11,,,,,,/tmp/gemma3-270m-cce-rerun/frontier_low/frontier_low_cce_r16_b2_l8192_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
frontier_low,frontier_low_cce_r16_b2_l16384_tc128_vc8192,cce,2,16384,16,128,8192,failed,compile_oom,v5litepod-1,1,32.31,,,,,,/tmp/gemma3-270m-cce-rerun/frontier_low/frontier_low_cce_r16_b2_l16384_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
frontier_low,frontier_low_cce_r16_b2_l32768_tc128_vc8192,cce,2,32768,16,128,8192,failed,compile_oom,v5litepod-1,1,287.84,,,,,,/tmp/gemma3-270m-cce-rerun/frontier_low/frontier_low_cce_r16_b2_l32768_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
frontier_low,frontier_low_default_r16_b4_l256_tc128_vc8192,default,4,256,16,128,8192,ok,,v5litepod-1,1,2.4,1.27194624,16.909336064,0.0597685849998015,7294.802110530938,37.04699659100015,/tmp/gemma3-270m-cce-rerun/frontier_low/frontier_low_default_r16_b4_l256_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
frontier_low,frontier_low_default_r16_b4_l512_tc128_vc8192,default,4,512,16,128,8192,ok,,v5litepod-1,1,3.87,1.332594176,16.909336064,0.1205697299997154,3616.16468744708,41.640601380000135,/tmp/gemma3-270m-cce-rerun/frontier_low/frontier_low_default_r16_b4_l512_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
frontier_low,frontier_low_default_r16_b4_l1024_tc128_vc8192,default,4,1024,16,128,8192,ok,,v5litepod-1,1,7.12,1.394340352,16.909336064,0.1507733069997812,2891.7585524646793,43.78349298300009,/tmp/gemma3-270m-cce-rerun/frontier_low/frontier_low_default_r16_b4_l1024_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
frontier_low,frontier_low_default_r16_b4_l2048_tc128_vc8192,default,4,2048,16,128,8192,ok,,v5litepod-1,1,14.18,1.147418112,16.909336064,0.2313327090000712,1884.7313113852215,38.13024112599987,/tmp/gemma3-270m-cce-rerun/frontier_low/frontier_low_default_r16_b4_l2048_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
frontier_low,frontier_low_default_r16_b4_l4096_tc128_vc8192,default,4,4096,16,128,8192,failed,compile_oom,v5litepod-1,1,21.37,,,,,,/tmp/gemma3-270m-cce-rerun/frontier_low/frontier_low_default_r16_b4_l4096_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
frontier_low,frontier_low_default_r16_b4_l8192_tc128_vc8192,default,4,8192,16,128,8192,failed,compile_oom,v5litepod-1,1,55.77,,,,,,/tmp/gemma3-270m-cce-rerun/frontier_low/frontier_low_default_r16_b4_l8192_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
frontier_low,frontier_low_default_r16_b4_l16384_tc128_vc8192,default,4,16384,16,128,8192,failed,resource_exhausted,v5litepod-1,1,109.83,,,,,,/tmp/gemma3-270m-cce-rerun/frontier_low/frontier_low_default_r16_b4_l16384_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
frontier_low,frontier_low_default_r16_b4_l32768_tc128_vc8192,default,4,32768,16,128,8192,failed,resource_exhausted,v5litepod-1,1,490.02,,,,,,/tmp/gemma3-270m-cce-rerun/frontier_low/frontier_low_default_r16_b4_l32768_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
frontier_low,frontier_low_cce_r16_b4_l256_tc128_vc8192,cce,4,256,16,128,8192,ok,,v5litepod-1,1,1.51,1.271548928,16.909336064,0.1177240309998524,3703.576884829459,39.37032719800027,/tmp/gemma3-270m-cce-rerun/frontier_low/frontier_low_cce_r16_b4_l256_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
frontier_low,frontier_low_cce_r16_b4_l512_tc128_vc8192,cce,4,512,16,128,8192,ok,,v5litepod-1,1,1.96,1.33253376,16.909336064,0.1446846489998279,3013.4503073682586,41.8566398160001,/tmp/gemma3-270m-cce-rerun/frontier_low/frontier_low_cce_r16_b4_l512_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
frontier_low,frontier_low_cce_r16_b4_l1024_tc128_vc8192,cce,4,1024,16,128,8192,ok,,v5litepod-1,1,3.19,1.395090432,16.909336064,0.1966401660001793,2217.247924819197,44.86881253799993,/tmp/gemma3-270m-cce-rerun/frontier_low/frontier_low_cce_r16_b4_l1024_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
frontier_low,frontier_low_cce_r16_b4_l2048_tc128_vc8192,cce,4,2048,16,128,8192,ok,,v5litepod-1,1,6.52,1.427448832,16.909336064,0.3195233360002021,1364.5325736074694,44.65478116199984,/tmp/gemma3-270m-cce-rerun/frontier_low/frontier_low_cce_r16_b4_l2048_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
frontier_low,frontier_low_cce_r16_b4_l4096_tc128_vc8192,cce,4,4096,16,128,8192,ok,,v5litepod-1,1,14.54,1.159063552,16.909336064,0.6501951629998075,670.5678922439616,43.22882994699967,/tmp/gemma3-270m-cce-rerun/frontier_low/frontier_low_cce_r16_b4_l4096_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
frontier_low,frontier_low_cce_r16_b4_l8192_tc128_vc8192,cce,4,8192,16,128,8192,failed,compile_oom,v5litepod-1,1,26.03,,,,,,/tmp/gemma3-270m-cce-rerun/frontier_low/frontier_low_cce_r16_b4_l8192_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
frontier_low,frontier_low_cce_r16_b4_l16384_tc128_vc8192,cce,4,16384,16,128,8192,failed,compile_oom,v5litepod-1,1,55.21,,,,,,/tmp/gemma3-270m-cce-rerun/frontier_low/frontier_low_cce_r16_b4_l16384_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
frontier_low,frontier_low_cce_r16_b4_l32768_tc128_vc8192,cce,4,32768,16,128,8192,failed,resource_exhausted,v5litepod-1,1,421.48,,,,,,/tmp/gemma3-270m-cce-rerun/frontier_low/frontier_low_cce_r16_b4_l32768_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
frontier_low,frontier_low_default_r16_b8_l256_tc128_vc8192,default,8,256,16,128,8192,ok,,v5litepod-1,1,3.8,1.32756992,16.909336064,0.1196418409999751,7388.7194698064195,39.333108044000255,/tmp/gemma3-270m-cce-rerun/frontier_low/frontier_low_default_r16_b8_l256_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
frontier_low,frontier_low_default_r16_b8_l512_tc128_vc8192,default,8,512,16,128,8192,ok,,v5litepod-1,1,6.85,1.382447104,16.909336064,0.0980069629999889,9019.767299595847,43.74612292800021,/tmp/gemma3-270m-cce-rerun/frontier_low/frontier_low_default_r16_b8_l512_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
frontier_low,frontier_low_default_r16_b8_l1024_tc128_vc8192,default,8,1024,16,128,8192,ok,,v5litepod-1,1,13.1,1.148907008,16.909336064,0.209333386000253,4222.928873843999,38.18619576099991,/tmp/gemma3-270m-cce-rerun/frontier_low/frontier_low_default_r16_b8_l1024_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
frontier_low,frontier_low_default_r16_b8_l2048_tc128_vc8192,default,8,2048,16,128,8192,failed,compile_oom,v5litepod-1,1,21.37,,,,,,/tmp/gemma3-270m-cce-rerun/frontier_low/frontier_low_default_r16_b8_l2048_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
frontier_low,frontier_low_default_r16_b8_l4096_tc128_vc8192,default,8,4096,16,128,8192,failed,compile_oom,v5litepod-1,1,50.47,,,,,,/tmp/gemma3-270m-cce-rerun/frontier_low/frontier_low_default_r16_b8_l4096_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
frontier_low,frontier_low_default_r16_b8_l8192_tc128_vc8192,default,8,8192,16,128,8192,failed,resource_exhausted,v5litepod-1,1,99.03,,,,,,/tmp/gemma3-270m-cce-rerun/frontier_low/frontier_low_default_r16_b8_l8192_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
frontier_low,frontier_low_default_r16_b8_l16384_tc128_vc8192,default,8,16384,16,128,8192,failed,resource_exhausted,v5litepod-1,1,311.09,,,,,,/tmp/gemma3-270m-cce-rerun/frontier_low/frontier_low_default_r16_b8_l16384_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
frontier_low,frontier_low_default_r16_b8_l32768_tc128_vc8192,default,8,32768,16,128,8192,failed,resource_exhausted,v5litepod-1,1,982.66,,,,,,/tmp/gemma3-270m-cce-rerun/frontier_low/frontier_low_default_r16_b8_l32768_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
frontier_low,frontier_low_cce_r16_b8_l256_tc128_vc8192,cce,8,256,16,128,8192,ok,,v5litepod-1,1,1.94,1.327491584,16.909336064,0.0944095840000045,9363.45615080729,40.999670745,/tmp/gemma3-270m-cce-rerun/frontier_low/frontier_low_cce_r16_b8_l256_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
frontier_low,frontier_low_cce_r16_b8_l512_tc128_vc8192,cce,8,512,16,128,8192,ok,,v5litepod-1,1,3.03,1.38302464,16.909336064,0.1449496899999758,6098.667751549848,44.97756290899997,/tmp/gemma3-270m-cce-rerun/frontier_low/frontier_low_cce_r16_b8_l512_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
frontier_low,frontier_low_cce_r16_b8_l1024_tc128_vc8192,cce,8,1024,16,128,8192,ok,,v5litepod-1,1,5.3,1.428070912,16.909336064,0.2493751530000736,3544.8599804958876,46.099831342000016,/tmp/gemma3-270m-cce-rerun/frontier_low/frontier_low_cce_r16_b8_l1024_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
frontier_low,frontier_low_cce_r16_b8_l2048_tc128_vc8192,cce,8,2048,16,128,8192,ok,,v5litepod-1,1,12.05,1.43379712,16.909336064,0.5046715650000806,1751.634253457214,46.63131208899995,/tmp/gemma3-270m-cce-rerun/frontier_low/frontier_low_cce_r16_b8_l2048_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
frontier_low,frontier_low_cce_r16_b8_l4096_tc128_vc8192,cce,8,4096,16,128,8192,failed,compile_oom,v5litepod-1,1,21.65,,,,,,/tmp/gemma3-270m-cce-rerun/frontier_low/frontier_low_cce_r16_b8_l4096_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
frontier_low,frontier_low_cce_r16_b8_l8192_tc128_vc8192,cce,8,8192,16,128,8192,failed,compile_oom,v5litepod-1,1,43.33,,,,,,/tmp/gemma3-270m-cce-rerun/frontier_low/frontier_low_cce_r16_b8_l8192_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
frontier_low,frontier_low_cce_r16_b8_l16384_tc128_vc8192,cce,8,16384,16,128,8192,failed,compile_oom,v5litepod-1,1,230.73,,,,,,/tmp/gemma3-270m-cce-rerun/frontier_low/frontier_low_cce_r16_b8_l16384_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
frontier_low,frontier_low_cce_r16_b8_l32768_tc128_vc8192,cce,8,32768,16,128,8192,failed,resource_exhausted,v5litepod-1,1,846.58,,,,,,/tmp/gemma3-270m-cce-rerun/frontier_low/frontier_low_cce_r16_b8_l32768_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
parity_270m_one_step,parity_270m_one_step_default_r16_b1_l128_tc128_vc8192,default,1,128,16,128,8192,ok,,v5litepod-1,1,1.12,1.164650496,16.909336064,0.0923572589999821,1180.1995986046,31.813782289000073,/tmp/gemma3-270m-cce-rerun/parity_270m_one_step/parity_270m_one_step_default_r16_b1_l128_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
parity_270m_one_step,parity_270m_one_step_default_r16_b1_l512_tc128_vc8192,default,1,512,16,128,8192,ok,,v5litepod-1,1,1.45,1.235367936,16.909336064,0.0976915999999619,1115.7561141392146,35.8472280200001,/tmp/gemma3-270m-cce-rerun/parity_270m_one_step/parity_270m_one_step_default_r16_b1_l512_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
parity_270m_one_step,parity_270m_one_step_cce_r16_b1_l128_tc128_vc8192,cce,1,128,16,128,8192,ok,,v5litepod-1,1,1.13,1.165233664,16.909336064,0.0567219989998193,1921.653008039212,32.50092259200005,/tmp/gemma3-270m-cce-rerun/parity_270m_one_step/parity_270m_one_step_cce_r16_b1_l128_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
parity_270m_one_step,parity_270m_one_step_cce_r16_b1_l512_tc128_vc8192,cce,1,512,16,128,8192,ok,,v5litepod-1,1,1.23,1.235650048,16.909336064,0.1064560689999325,1023.8965333208864,36.73684404200003,/tmp/gemma3-270m-cce-rerun/parity_270m_one_step/parity_270m_one_step_cce_r16_b1_l512_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
parity_270m_one_step,parity_270m_one_step_default_r16_b4_l128_tc128_vc8192,default,4,128,16,128,8192,ok,,v5litepod-1,1,1.45,1.220269568,16.909336064,0.0981212890001188,4443.480150362394,35.27344576199994,/tmp/gemma3-270m-cce-rerun/parity_270m_one_step/parity_270m_one_step_default_r16_b4_l128_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
parity_270m_one_step,parity_270m_one_step_default_r16_b4_l512_tc128_vc8192,default,4,512,16,128,8192,ok,,v5litepod-1,1,3.87,1.332594176,16.909336064,0.1265308990000448,3445.798642431564,41.35422725799981,/tmp/gemma3-270m-cce-rerun/parity_270m_one_step/parity_270m_one_step_default_r16_b4_l512_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
parity_270m_one_step,parity_270m_one_step_cce_r16_b4_l128_tc128_vc8192,cce,4,128,16,128,8192,ok,,v5litepod-1,1,1.2,1.21986048,16.909336064,0.1063834799999767,4098.380688431091,35.314485531999935,/tmp/gemma3-270m-cce-rerun/parity_270m_one_step/parity_270m_one_step_cce_r16_b4_l128_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
parity_270m_one_step,parity_270m_one_step_cce_r16_b4_l512_tc128_vc8192,cce,4,512,16,128,8192,ok,,v5litepod-1,1,1.96,1.33253376,16.909336064,0.1479894999999942,2946.154963696864,41.490289128000086,/tmp/gemma3-270m-cce-rerun/parity_270m_one_step/parity_270m_one_step_cce_r16_b4_l512_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
quality_cce_capacity_b64_l512,quality_cce_capacity_b64_l512_cce_r16_b64_l512_tc128_vc8192,cce,64,512,16,128,8192,ok,,v5litepod-1,1,14.13,1.149143552,16.909336064,0.8318368658478803,4308.51400289238,1153.121423208,/tmp/gemma3-270m-cce-rerun/quality_cce_capacity_b64_l512/quality_cce_capacity_b64_l512_cce_r16_b64_l512_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
quality_cce_b16_l512,quality_cce_b16_l512_cce_r16_b16_l512_tc128_vc8192,cce,16,512,16,128,8192,ok,,v5litepod-1,1,4.98,1.419352064,16.909336064,0.1956452370396074,4594.993526663508,1093.623411727,/tmp/gemma3-270m-cce-rerun/quality_cce_b16_l512/quality_cce_b16_l512_cce_r16_b16_l512_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
quality_default_b16_l512,quality_default_b16_l512_default_r16_b16_l512_tc128_vc8192,default,16,512,16,128,8192,ok,,v5litepod-1,1,12.57,1.419611136,16.909336064,0.1063005226055199,8457.047770646253,601.945609702,/tmp/gemma3-270m-cce-rerun/quality_default_b16_l512/quality_default_b16_l512_default_r16_b16_l512_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
rank_sensitivity,rank_sensitivity_default_r4_b8_l512_tc128_vc8192,default,8,512,4,128,8192,ok,,v5litepod-1,1,6.83,1.354754048,16.909336064,0.1457882820000122,6063.587469944434,49.941410644999905,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_default_r4_b8_l512_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
rank_sensitivity,rank_sensitivity_default_r4_b8_l1024_tc128_vc8192,default,8,1024,4,128,8192,ok,,v5litepod-1,1,13.08,1.126312448,16.909336064,0.208418316999996,4241.469812847672,37.265417646999936,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_default_r4_b8_l1024_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
rank_sensitivity,rank_sensitivity_default_r4_b8_l2048_tc128_vc8192,default,8,2048,4,128,8192,failed,compile_oom,v5litepod-1,1,21.34,,,,,,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_default_r4_b8_l2048_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
rank_sensitivity,rank_sensitivity_default_r4_b8_l4096_tc128_vc8192,default,8,4096,4,128,8192,failed,compile_oom,v5litepod-1,1,50.4,,,,,,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_default_r4_b8_l4096_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
rank_sensitivity,rank_sensitivity_cce_r4_b8_l512_tc128_vc8192,cce,8,512,4,128,8192,ok,,v5litepod-1,1,3.0,1.35510784,16.909336064,0.1911716310000883,4624.117058454093,44.96453052000015,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_cce_r4_b8_l512_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
rank_sensitivity,rank_sensitivity_cce_r4_b8_l1024_tc128_vc8192,cce,8,1024,4,128,8192,ok,,v5litepod-1,1,5.27,1.405947904,16.909336064,0.2966386509999665,2980.0567020516137,45.609644419000006,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_cce_r4_b8_l1024_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
rank_sensitivity,rank_sensitivity_cce_r4_b8_l2048_tc128_vc8192,cce,8,2048,4,128,8192,ok,,v5litepod-1,1,12.02,1.408473088,16.909336064,0.5534833050000998,1597.1574788508583,47.076474626999925,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_cce_r4_b8_l2048_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
rank_sensitivity,rank_sensitivity_cce_r4_b8_l4096_tc128_vc8192,cce,8,4096,4,128,8192,failed,compile_oom,v5litepod-1,1,21.61,,,,,,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_cce_r4_b8_l4096_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
rank_sensitivity,rank_sensitivity_default_r4_b16_l512_tc128_vc8192,default,16,512,4,128,8192,ok,,v5litepod-1,1,12.54,1.387726336,16.909336064,0.1514268000000811,11728.43908739436,42.86421724999991,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_default_r4_b16_l512_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
rank_sensitivity,rank_sensitivity_default_r4_b16_l1024_tc128_vc8192,default,16,1024,4,128,8192,failed,compile_oom,v5litepod-1,1,21.33,,,,,,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_default_r4_b16_l1024_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
rank_sensitivity,rank_sensitivity_default_r4_b16_l2048_tc128_vc8192,default,16,2048,4,128,8192,failed,compile_oom,v5litepod-1,1,48.23,,,,,,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_default_r4_b16_l2048_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
rank_sensitivity,rank_sensitivity_default_r4_b16_l4096_tc128_vc8192,default,16,4096,4,128,8192,failed,resource_exhausted,v5litepod-1,1,93.52,,,,,,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_default_r4_b16_l4096_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
