accelerator_type,backend,case_name,cce_loop_count,cce_profiler_experiment_id,chunk_configuration,chunk_loop_count,compile_time_estimate_method,compile_time_sec,compiler_stack,cuda_device_count,device_count,dstack_gpu_spec,elapsed_sec,execution_mode,experiment_id,first_step_time_sec,framework,fsdp_degree,global_batch_size,hardware_role,hardware_target,hidden_size,hostname,hostname_manifest,local_rank,log_path,measured_step_count,measured_steps,measured_time_sec,median_step_time_sec,mesh_configuration,operation_family,p95_step_time_sec,preset,profiler_path,rank,repeat_index,returncode,run_dir,run_id,runtime_hbm_limit_gb,runtime_hbm_peak_gb,scenario_group,seed,sequence_length,shape,signature_label,status,steady_state_mean_step_time_sec,steps_recorded,timestamp,timestamp_manifest,token_chunk,token_loop_count,tokens_per_sec,torch_compile_backend,torch_compile_mode,torch_cuda_version,torch_version,tp_degree,vocab_chunk,vocab_loop_count,vocab_size,warmup_steps,workload_description,workload_family,workload_runner,world_size,xla_dir,xla_planned_hbm_gib_per_chip,xla_report_path,execution_stack,has_collective,has_matmul,log_step_time,log_chunk_loop_count,log_token_loop_count,log_vocab_loop_count,hbm_gib,relative_to_best_same_group
A100-80GB,gpu,exp0200_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp1_tp4_tc512_vc65536_fsdp1_tp4_tc512_vc65536_r0,,-1,512/65536,64,"max(first_step_time - measured_median, 0)",1.231154430191964,pytorch_eager,4,4,A100:4:80GB,12.547414732631296,eager,200,1.2886442984454334,pytorch,1,16,primary_gpu_baseline,gpu-a100-80gb-4,320,e06eca290544,e06eca290544,0,/tmp/mesh-pathology-dense-a100-torch/runs/exp0200_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp1_tp4_tc512_vc65536_fsdp1_tp4_tc512_vc65536_r0/runner.log,10,10,0.5807489287108183,0.05748986825346947,"fsdp=1,tp=4",collective_loop,0.06117652589455247,dense-synthetic,,0,0,0,/tmp/mesh-pathology-dense-a100-torch/runs/exp0200_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp1_tp4_tc512_vc65536_fsdp1_tp4_tc512_vc65536_r0,20260616T025824Z,85.09587456,0.268440064,gpu-a100-80gb-4/torch_eager_collective_loop,0,512,b16/L512,b16_L512_fsdp1_tp4_tc512_vc65536,success,0.05807489287108183,13,2026-06-16T03:03:36+00:00,2026-06-16T02:58:24+00:00,512,16,141059.2356697945,,,12.4,2.6.0+cu124,4,65536,4,262144,3,PyTorch eager repeated NCCL all-reduce over chunk-sized tensors.,torch_eager_collective_loop,torch_microbench,4,/tmp/mesh-pathology-dense-a100-torch/runs/exp0200_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp1_tp4_tc512_vc65536_fsdp1_tp4_tc512_vc65536_r0/xla,,,PyTorch eager,True,False,-2.8460218449923365,4.1588830833596715,2.772588722239781,1.3862943611198906,0.268440064,1.1026167971998848
A100-80GB,gpu,exp0208_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp1_tp4_tc1024_vc131072_fsdp1_tp4_tc1024_vc131072_r0,,-1,1024/131072,16,"max(first_step_time - measured_median, 0)",1.4106286454480141,pytorch_eager,4,4,A100:4:80GB,12.294820619747043,eager,208,1.4626285322010517,pytorch,1,16,primary_gpu_baseline,gpu-a100-80gb-4,320,e06eca290544,e06eca290544,0,/tmp/mesh-pathology-dense-a100-torch/runs/exp0208_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp1_tp4_tc1024_vc131072_fsdp1_tp4_tc1024_vc131072_r0/runner.log,10,10,0.5267006000503898,0.05199988675303757,"fsdp=1,tp=4",collective_loop,0.05558175314217806,dense-synthetic,,0,0,0,/tmp/mesh-pathology-dense-a100-torch/runs/exp0208_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp1_tp4_tc1024_vc131072_fsdp1_tp4_tc1024_vc131072_r0,20260616T025824Z,85.09587456,1.07374848,gpu-a100-80gb-4/torch_eager_collective_loop,0,512,b16/L512,b16_L512_fsdp1_tp4_tc1024_vc131072,success,0.052670060005038974,13,2026-06-16T03:03:48+00:00,2026-06-16T02:58:24+00:00,1024,8,155534.28264969256,,,12.4,2.6.0+cu124,4,131072,2,262144,3,PyTorch eager repeated NCCL all-reduce over chunk-sized tensors.,torch_eager_collective_loop,torch_microbench,4,/tmp/mesh-pathology-dense-a100-torch/runs/exp0208_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp1_tp4_tc1024_vc131072_fsdp1_tp4_tc1024_vc131072_r0/xla,,,PyTorch eager,True,False,-2.9437081062234105,2.772588722239781,2.0794415416798357,0.6931471805599453,1.07374848,1.0
A100-80GB,gpu,exp0216_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp4_tp1_tc64_vc262144_fsdp4_tp1_tc64_vc262144_r0,,-1,64/262144,128,"max(first_step_time - measured_median, 0)",0.23211997980251908,pytorch_eager,4,4,A100:4:80GB,10.337632499169558,eager,216,0.28027645498514175,pytorch,4,16,primary_gpu_baseline,gpu-a100-80gb-4,320,e06eca290544,e06eca290544,0,/tmp/mesh-pathology-dense-a100-torch/runs/exp0216_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp4_tp1_tc64_vc262144_fsdp4_tp1_tc64_vc262144_r0/runner.log,10,10,0.48697488801553845,0.04815647518262267,"fsdp=4,tp=1",projection_collective_loop,0.05119962617754936,dense-synthetic,,0,0,0,/tmp/mesh-pathology-dense-a100-torch/runs/exp0216_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp4_tp1_tc64_vc262144_fsdp4_tp1_tc64_vc262144_r0,20260616T025824Z,85.09587456,0.349308416,gpu-a100-80gb-4/torch_eager_projection_collective_loop,0,512,b16/L512,b16_L512_fsdp4_tp1_tc64_vc262144,success,0.04869748880155385,13,2026-06-16T03:04:00+00:00,2026-06-16T02:58:24+00:00,64,128,168222.22668160681,,,12.4,2.6.0+cu124,1,262144,1,262144,3,PyTorch eager projection matmul plus NCCL all-reduce.,torch_eager_projection_collective_loop,torch_microbench,4,/tmp/mesh-pathology-dense-a100-torch/runs/exp0216_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp4_tp1_tc64_vc262144_fsdp4_tp1_tc64_vc262144_r0/xla,,,PyTorch eager,True,True,-3.0221278148729134,4.852030263919617,4.852030263919617,0.0,0.349308416,1.2628346730768047
A100-80GB,gpu,exp0224_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp4_tp1_tc256_vc4096_fsdp4_tp1_tc256_vc4096_r0,,-1,256/4096,2048,"max(first_step_time - measured_median, 0)",0.23128223954699934,pytorch_eager,4,4,A100:4:80GB,11.99360885983333,eager,224,0.42348087299615145,pytorch,4,16,primary_gpu_baseline,gpu-a100-80gb-4,320,e06eca290544,e06eca290544,0,/tmp/mesh-pathology-dense-a100-torch/runs/exp0224_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp4_tp1_tc256_vc4096_fsdp4_tp1_tc256_vc4096_r0/runner.log,10,10,1.9193800995126367,0.1921986334491521,"fsdp=4,tp=1",projection_collective_loop,0.1999969258904457,dense-synthetic,,0,0,0,/tmp/mesh-pathology-dense-a100-torch/runs/exp0224_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp4_tp1_tc256_vc4096_fsdp4_tp1_tc256_vc4096_r0,20260616T025824Z,85.09587456,0.19293952,gpu-a100-80gb-4/torch_eager_projection_collective_loop,0,512,b16/L512,b16_L512_fsdp4_tp1_tc256_vc4096,success,0.19193800995126367,13,2026-06-16T03:04:11+00:00,2026-06-16T02:58:24+00:00,256,32,42680.44668213497,,,12.4,2.6.0+cu124,1,4096,64,262144,3,PyTorch eager projection matmul plus NCCL all-reduce.,torch_eager_projection_collective_loop,torch_microbench,4,/tmp/mesh-pathology-dense-a100-torch/runs/exp0224_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp4_tp1_tc256_vc4096_fsdp4_tp1_tc256_vc4096_r0/xla,,,PyTorch eager,True,True,-1.650582823923597,7.6246189861593985,3.4657359027997265,4.1588830833596715,0.19293952,4.977381380702376
A100-80GB,gpu,exp0232_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp4_tp1_tc512_vc8192_fsdp4_tp1_tc512_vc8192_r0,,-1,512/8192,512,"max(first_step_time - measured_median, 0)",0.30875085294246674,pytorch_eager,4,4,A100:4:80GB,10.338904653210193,eager,232,0.35527698090299964,pytorch,4,16,primary_gpu_baseline,gpu-a100-80gb-4,320,e06eca290544,e06eca290544,0,/tmp/mesh-pathology-dense-a100-torch/runs/exp0232_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp4_tp1_tc512_vc8192_fsdp4_tp1_tc512_vc8192_r0/runner.log,10,10,0.4696149625815451,0.046526127960532904,"fsdp=4,tp=1",projection_collective_loop,0.0507216970436275,dense-synthetic,,0,0,0,/tmp/mesh-pathology-dense-a100-torch/runs/exp0232_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp4_tp1_tc512_vc8192_fsdp4_tp1_tc512_vc8192_r0,20260616T025824Z,85.09587456,0.223479296,gpu-a100-80gb-4/torch_eager_projection_collective_loop,0,512,b16/L512,b16_L512_fsdp4_tp1_tc512_vc8192,success,0.04696149625815451,13,2026-06-16T03:04:22+00:00,2026-06-16T02:58:24+00:00,512,16,174440.77920701943,,,12.4,2.6.0+cu124,1,8192,32,262144,3,PyTorch eager projection matmul plus NCCL all-reduce.,torch_eager_projection_collective_loop,torch_microbench,4,/tmp/mesh-pathology-dense-a100-torch/runs/exp0232_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp4_tp1_tc512_vc8192_fsdp4_tp1_tc512_vc8192_r0/xla,,,PyTorch eager,True,True,-3.058427241573075,6.238324625039508,2.772588722239781,3.4657359027997265,0.223479296,1.2178165082810561
A100-80GB,gpu,exp0240_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp4_tp1_tc1024_vc16384_fsdp4_tp1_tc1024_vc16384_r0,,-1,1024/16384,128,"max(first_step_time - measured_median, 0)",0.29230887070298195,pytorch_eager,4,4,A100:4:80GB,10.594002103898674,eager,240,0.33022121665999293,pytorch,4,16,primary_gpu_baseline,gpu-a100-80gb-4,320,e06eca290544,e06eca290544,0,/tmp/mesh-pathology-dense-a100-torch/runs/exp0240_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp4_tp1_tc1024_vc16384_fsdp4_tp1_tc1024_vc16384_r0/runner.log,10,10,0.38562046037986875,0.037912345957010984,"fsdp=4,tp=1",projection_collective_loop,0.04167580232024193,dense-synthetic,,0,0,0,/tmp/mesh-pathology-dense-a100-torch/runs/exp0240_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp4_tp1_tc1024_vc16384_fsdp4_tp1_tc1024_vc16384_r0,20260616T025824Z,85.09587456,0.349308416,gpu-a100-80gb-4/torch_eager_projection_collective_loop,0,512,b16/L512,b16_L512_fsdp4_tp1_tc1024_vc16384,success,0.03856204603798687,13,2026-06-16T03:04:32+00:00,2026-06-16T02:58:24+00:00,1024,8,212436.86063571906,,,12.4,2.6.0+cu124,1,16384,16,262144,3,PyTorch eager projection matmul plus NCCL all-reduce.,torch_eager_projection_collective_loop,torch_microbench,4,/tmp/mesh-pathology-dense-a100-torch/runs/exp0240_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp4_tp1_tc1024_vc16384_fsdp4_tp1_tc1024_vc16384_r0/xla,,,PyTorch eager,True,True,-3.2554867494963733,4.852030263919617,2.0794415416798357,2.772588722239781,0.349308416,1.0
A100-80GB,gpu,exp0248_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp2_tp2_tc64_vc32768_fsdp2_tp2_tc64_vc32768_r0,,-1,64/32768,1024,"max(first_step_time - measured_median, 0)",0.990766873350367,pytorch_eager,4,4,A100:4:80GB,13.99990335619077,eager,248,1.2025784947909415,pytorch,2,16,primary_gpu_baseline,gpu-a100-80gb-4,320,e06eca290544,e06eca290544,0,/tmp/mesh-pathology-dense-a100-torch/runs/exp0248_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp2_tp2_tc64_vc32768_fsdp2_tp2_tc64_vc32768_r0/runner.log,10,10,2.1176061029545963,0.21181162144057453,"fsdp=2,tp=2",projection_collective_loop,0.21901851007714868,dense-synthetic,,0,0,0,/tmp/mesh-pathology-dense-a100-torch/runs/exp0248_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp2_tp2_tc64_vc32768_fsdp2_tp2_tc64_vc32768_r0,20260616T025824Z,85.09587456,0.202507776,gpu-a100-80gb-4/torch_eager_projection_collective_loop,0,512,b16/L512,b16_L512_fsdp2_tp2_tc64_vc32768,success,0.21176061029545962,13,2026-06-16T03:04:46+00:00,2026-06-16T02:58:24+00:00,64,128,38685.19262657058,,,12.4,2.6.0+cu124,2,32768,8,262144,3,PyTorch eager projection matmul plus NCCL all-reduce.,torch_eager_projection_collective_loop,torch_microbench,4,/tmp/mesh-pathology-dense-a100-torch/runs/exp0248_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp2_tp2_tc64_vc32768_fsdp2_tp2_tc64_vc32768_r0/xla,,,PyTorch eager,True,True,-1.552298839052618,6.931471805599453,4.852030263919617,2.0794415416798357,0.202507776,3.6950475608726636
A100-80GB,gpu,exp0256_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp2_tp2_tc128_vc65536_fsdp2_tp2_tc128_vc65536_r0,,-1,128/65536,256,"max(first_step_time - measured_median, 0)",1.0170569189358503,pytorch_eager,4,4,A100:4:80GB,12.396156226284802,eager,256,1.1017574672587216,pytorch,2,16,primary_gpu_baseline,gpu-a100-80gb-4,320,e06eca290544,e06eca290544,0,/tmp/mesh-pathology-dense-a100-torch/runs/exp0256_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp2_tp2_tc128_vc65536_fsdp2_tp2_tc128_vc65536_r0/runner.log,10,10,0.8475973722524941,0.08470054832287133,"fsdp=2,tp=2",projection_collective_loop,0.08585706306621432,dense-synthetic,,0,0,0,/tmp/mesh-pathology-dense-a100-torch/runs/exp0256_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp2_tp2_tc128_vc65536_fsdp2_tp2_tc128_vc65536_r0,20260616T025824Z,85.09587456,0.265422336,gpu-a100-80gb-4/torch_eager_projection_collective_loop,0,512,b16/L512,b16_L512_fsdp2_tp2_tc128_vc65536,success,0.0847597372252494,13,2026-06-16T03:04:58+00:00,2026-06-16T02:58:24+00:00,128,64,96649.66254236632,,,12.4,2.6.0+cu124,2,65536,4,262144,3,PyTorch eager projection matmul plus NCCL all-reduce.,torch_eager_projection_collective_loop,torch_microbench,4,/tmp/mesh-pathology-dense-a100-torch/runs/exp0256_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp2_tp2_tc128_vc65536_fsdp2_tp2_tc128_vc65536_r0/xla,,,PyTorch eager,True,True,-2.4679346458080644,5.545177444479562,4.1588830833596715,1.3862943611198906,0.265422336,1.4789873331843193
A100-80GB,gpu,exp0264_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp2_tp2_tc256_vc131072_fsdp2_tp2_tc256_vc131072_r0,,-1,256/131072,64,"max(first_step_time - measured_median, 0)",0.9365565495099872,pytorch_eager,4,4,A100:4:80GB,11.989183992147446,eager,264,0.9984321719966829,pytorch,2,16,primary_gpu_baseline,gpu-a100-80gb-4,320,e06eca290544,e06eca290544,0,/tmp/mesh-pathology-dense-a100-torch/runs/exp0264_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp2_tp2_tc256_vc131072_fsdp2_tp2_tc256_vc131072_r0/runner.log,10,10,0.6280807047151029,0.06187562248669565,"fsdp=2,tp=2",projection_collective_loop,0.06743538472801447,dense-synthetic,,0,0,0,/tmp/mesh-pathology-dense-a100-torch/runs/exp0264_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp2_tp2_tc256_vc131072_fsdp2_tp2_tc256_vc131072_r0,20260616T025824Z,85.09587456,0.517080576,gpu-a100-80gb-4/torch_eager_projection_collective_loop,0,512,b16/L512,b16_L512_fsdp2_tp2_tc256_vc131072,success,0.0628080704715103,13,2026-06-16T03:05:10+00:00,2026-06-16T02:58:24+00:00,256,32,130429.09833881757,,,12.4,2.6.0+cu124,2,131072,2,262144,3,PyTorch eager projection matmul plus NCCL all-reduce.,torch_eager_projection_collective_loop,torch_microbench,4,/tmp/mesh-pathology-dense-a100-torch/runs/exp0264_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp2_tp2_tc256_vc131072_fsdp2_tp2_tc256_vc131072_r0/xla,,,PyTorch eager,True,True,-2.7676717030719367,4.1588830833596715,3.4657359027997265,0.6931471805599453,0.517080576,1.0959488984994132
A100-80GB,gpu,exp0272_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp2_tp2_tc512_vc262144_fsdp2_tp2_tc512_vc262144_r0,,-1,512/262144,16,"max(first_step_time - measured_median, 0)",1.1376739679835737,pytorch_eager,4,4,A100:4:80GB,12.54793299222365,eager,272,1.1941193169914186,pytorch,2,16,primary_gpu_baseline,gpu-a100-80gb-4,320,e06eca290544,e06eca290544,0,/tmp/mesh-pathology-dense-a100-torch/runs/exp0272_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp2_tp2_tc512_vc262144_fsdp2_tp2_tc512_vc262144_r0/runner.log,10,10,0.5730930571444333,0.056445349007844925,"fsdp=2,tp=2",projection_collective_loop,0.06036302028223872,dense-synthetic,,0,0,0,/tmp/mesh-pathology-dense-a100-torch/runs/exp0272_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp2_tp2_tc512_vc262144_fsdp2_tp2_tc512_vc262144_r0,20260616T025824Z,85.09587456,1.523713536,gpu-a100-80gb-4/torch_eager_projection_collective_loop,0,512,b16/L512,b16_L512_fsdp2_tp2_tc512_vc262144,success,0.05730930571444333,13,2026-06-16T03:05:22+00:00,2026-06-16T02:58:24+00:00,512,16,142943.62665669876,,,12.4,2.6.0+cu124,2,262144,1,262144,3,PyTorch eager projection matmul plus NCCL all-reduce.,torch_eager_projection_collective_loop,torch_microbench,4,/tmp/mesh-pathology-dense-a100-torch/runs/exp0272_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp2_tp2_tc512_vc262144_fsdp2_tp2_tc512_vc262144_r0/xla,,,PyTorch eager,True,True,-2.8592922650540205,2.772588722239781,2.772588722239781,0.0,1.523713536,1.0
A100-80GB,gpu,exp0280_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp1_tp4_tc64_vc4096_fsdp1_tp4_tc64_vc4096_r0,,-1,64/4096,8192,"max(first_step_time - measured_median, 0)",1.5814860567916185,pytorch_eager,4,4,A100:4:80GB,33.28904224187136,eager,280,3.230557205155492,pytorch,1,16,primary_gpu_baseline,gpu-a100-80gb-4,320,e06eca290544,e06eca290544,0,/tmp/mesh-pathology-dense-a100-torch/runs/exp0280_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp1_tp4_tc64_vc4096_fsdp1_tp4_tc64_vc4096_r0/runner.log,10,10,16.494622909929603,1.6490711483638734,"fsdp=1,tp=4",projection_collective_loop,1.7189179859124124,dense-synthetic,,0,0,0,/tmp/mesh-pathology-dense-a100-torch/runs/exp0280_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp1_tp4_tc64_vc4096_fsdp1_tp4_tc64_vc4096_r0,20260616T025824Z,85.09587456,0.184157696,gpu-a100-80gb-4/torch_eager_projection_collective_loop,0,512,b16/L512,b16_L512_fsdp1_tp4_tc64_vc4096,success,1.6494622909929604,13,2026-06-16T03:05:56+00:00,2026-06-16T02:58:24+00:00,64,128,4966.466978198389,,,12.4,2.6.0+cu124,4,4096,64,262144,3,PyTorch eager projection matmul plus NCCL all-reduce.,torch_eager_projection_collective_loop,torch_microbench,4,/tmp/mesh-pathology-dense-a100-torch/runs/exp0280_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp1_tp4_tc64_vc4096_fsdp1_tp4_tc64_vc4096_r0/xla,,,PyTorch eager,True,True,0.5004493505539883,9.010913347279288,4.852030263919617,4.1588830833596715,0.184157696,24.597771563925637
A100-80GB,gpu,exp0288_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp1_tp4_tc128_vc8192_fsdp1_tp4_tc128_vc8192_r0,,-1,128/8192,2048,"max(first_step_time - measured_median, 0)",1.473622250603512,pytorch_eager,4,4,A100:4:80GB,17.152759661898017,eager,288,1.874623300973326,pytorch,1,16,primary_gpu_baseline,gpu-a100-80gb-4,320,e06eca290544,e06eca290544,0,/tmp/mesh-pathology-dense-a100-torch/runs/exp0288_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp1_tp4_tc128_vc8192_fsdp1_tp4_tc128_vc8192_r0/runner.log,10,10,4.077152826357633,0.40100105036981404,"fsdp=1,tp=4",projection_collective_loop,0.4450494949705899,dense-synthetic,,0,0,0,/tmp/mesh-pathology-dense-a100-torch/runs/exp0288_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp1_tp4_tc128_vc8192_fsdp1_tp4_tc128_vc8192_r0,20260616T025824Z,85.09587456,0.19293952,gpu-a100-80gb-4/torch_eager_projection_collective_loop,0,512,b16/L512,b16_L512_fsdp1_tp4_tc128_vc8192,success,0.4077152826357633,13,2026-06-16T03:06:13+00:00,2026-06-16T02:58:24+00:00,128,64,20092.4526229212,,,12.4,2.6.0+cu124,4,8192,32,262144,3,PyTorch eager projection matmul plus NCCL all-reduce.,torch_eager_projection_collective_loop,torch_microbench,4,/tmp/mesh-pathology-dense-a100-torch/runs/exp0288_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp1_tp4_tc128_vc8192_fsdp1_tp4_tc128_vc8192_r0/xla,,,PyTorch eager,True,True,-0.8971861848563759,7.6246189861593985,4.1588830833596715,3.4657359027997265,0.19293952,6.08009497407703
A100-80GB,gpu,exp0296_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp1_tp4_tc256_vc16384_fsdp1_tp4_tc256_vc16384_r0,,-1,256/16384,512,"max(first_step_time - measured_median, 0)",1.5677272980101407,pytorch_eager,4,4,A100:4:80GB,13.64478200301528,eager,296,1.6901706289499998,pytorch,1,16,primary_gpu_baseline,gpu-a100-80gb-4,320,e06eca290544,e06eca290544,0,/tmp/mesh-pathology-dense-a100-torch/runs/exp0296_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp1_tp4_tc256_vc16384_fsdp1_tp4_tc256_vc16384_r0/runner.log,10,10,1.2256603529676795,0.12244333093985915,"fsdp=1,tp=4",projection_collective_loop,0.1255143047310412,dense-synthetic,,0,0,0,/tmp/mesh-pathology-dense-a100-torch/runs/exp0296_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp1_tp4_tc256_vc16384_fsdp1_tp4_tc256_vc16384_r0,20260616T025824Z,85.09587456,0.223479296,gpu-a100-80gb-4/torch_eager_projection_collective_loop,0,512,b16/L512,b16_L512_fsdp1_tp4_tc256_vc16384,success,0.12256603529676795,13,2026-06-16T03:06:27+00:00,2026-06-16T02:58:24+00:00,256,32,66837.43975371962,,,12.4,2.6.0+cu124,4,16384,16,262144,3,PyTorch eager projection matmul plus NCCL all-reduce.,torch_eager_projection_collective_loop,torch_microbench,4,/tmp/mesh-pathology-dense-a100-torch/runs/exp0296_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp1_tp4_tc256_vc16384_fsdp1_tp4_tc256_vc16384_r0/xla,,,PyTorch eager,True,True,-2.0991053305928835,6.238324625039508,3.4657359027997265,2.772588722239781,0.223479296,1.827778273070452
A100-80GB,gpu,exp0304_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp1_tp4_tc512_vc32768_fsdp1_tp4_tc512_vc32768_r0,,-1,512/32768,128,"max(first_step_time - measured_median, 0)",1.4572249583434314,pytorch_eager,4,4,A100:4:80GB,12.696896569803357,eager,304,1.53439886495471,pytorch,1,16,primary_gpu_baseline,gpu-a100-80gb-4,320,e06eca290544,e06eca290544,0,/tmp/mesh-pathology-dense-a100-torch/runs/exp0304_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp1_tp4_tc512_vc32768_fsdp1_tp4_tc512_vc32768_r0/runner.log,10,10,0.7726472956128418,0.07717390661127865,"fsdp=1,tp=4",projection_collective_loop,0.07793725188821554,dense-synthetic,,0,0,0,/tmp/mesh-pathology-dense-a100-torch/runs/exp0304_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp1_tp4_tc512_vc32768_fsdp1_tp4_tc512_vc32768_r0,20260616T025824Z,85.09587456,0.349308416,gpu-a100-80gb-4/torch_eager_projection_collective_loop,0,512,b16/L512,b16_L512_fsdp1_tp4_tc512_vc32768,success,0.07726472956128419,13,2026-06-16T03:06:40+00:00,2026-06-16T02:58:24+00:00,512,16,106025.09122228065,,,12.4,2.6.0+cu124,4,32768,8,262144,3,PyTorch eager projection matmul plus NCCL all-reduce.,torch_eager_projection_collective_loop,torch_microbench,4,/tmp/mesh-pathology-dense-a100-torch/runs/exp0304_gpu-a100-80gb-4_torch_eager_projection_collective_loop_b16_L512_fsdp1_tp4_tc512_vc32768_fsdp1_tp4_tc512_vc32768_r0/xla,,,PyTorch eager,True,True,-2.5605177074477647,4.852030263919617,2.772588722239781,2.0794415416798357,0.349308416,1.1522180155769757
