accelerator_type,backend,case_name,cce_loop_count,cce_profiler_experiment_id,chunk_configuration,chunk_loop_count,device_count,dstack_gpu_spec,execution_mode,experiment_id,fsdp_degree,global_batch_size,hardware_role,hardware_target,hidden_size,hostname_manifest,measured_steps,mesh_configuration,operation_family,preset,profiler_path,repeat_index,run_dir,run_id,scenario_group,seed,sequence_length,shape,signature_label,timestamp_manifest,token_chunk,token_loop_count,tp_degree,vocab_chunk,vocab_loop_count,vocab_size,warmup_steps,workload_description,workload_family,workload_runner,xla_dir,observed
A100-80GB,gpu,exp0149_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp2_tp2_tc128_vc16384_fsdp2_tp2_tc128_vc16384_r0,,-1,128/16384,1024,4,A100:4:80GB,eager,149,2,16,primary_gpu_baseline,gpu-a100-80gb-4,320,Chansungs-MacBook-Pro-2.local,10,"fsdp=2,tp=2",collective_loop,dense-synthetic,,0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0149_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp2_tp2_tc128_vc16384_fsdp2_tp2_tc128_vc16384_r0,20260616T031040Z,gpu-a100-80gb-4/torch_eager_collective_loop,0,512,b16/L512,b16_L512_fsdp2_tp2_tc128_vc16384,2026-06-16T03:10:40+00:00,128,64,2,16384,16,262144,3,PyTorch eager repeated NCCL all-reduce over chunk-sized tensors.,torch_eager_collective_loop,torch_microbench,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0149_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp2_tp2_tc128_vc16384_fsdp2_tp2_tc128_vc16384_r0/xla,False
A100-80GB,gpu,exp0150_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp2_tp2_tc128_vc32768_fsdp2_tp2_tc128_vc32768_r0,,-1,128/32768,512,4,A100:4:80GB,eager,150,2,16,primary_gpu_baseline,gpu-a100-80gb-4,320,Chansungs-MacBook-Pro-2.local,10,"fsdp=2,tp=2",collective_loop,dense-synthetic,,0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0150_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp2_tp2_tc128_vc32768_fsdp2_tp2_tc128_vc32768_r0,20260616T031040Z,gpu-a100-80gb-4/torch_eager_collective_loop,0,512,b16/L512,b16_L512_fsdp2_tp2_tc128_vc32768,2026-06-16T03:10:40+00:00,128,64,2,32768,8,262144,3,PyTorch eager repeated NCCL all-reduce over chunk-sized tensors.,torch_eager_collective_loop,torch_microbench,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0150_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp2_tp2_tc128_vc32768_fsdp2_tp2_tc128_vc32768_r0/xla,False
A100-80GB,gpu,exp0151_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp2_tp2_tc128_vc65536_fsdp2_tp2_tc128_vc65536_r0,,-1,128/65536,256,4,A100:4:80GB,eager,151,2,16,primary_gpu_baseline,gpu-a100-80gb-4,320,Chansungs-MacBook-Pro-2.local,10,"fsdp=2,tp=2",collective_loop,dense-synthetic,,0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0151_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp2_tp2_tc128_vc65536_fsdp2_tp2_tc128_vc65536_r0,20260616T031040Z,gpu-a100-80gb-4/torch_eager_collective_loop,0,512,b16/L512,b16_L512_fsdp2_tp2_tc128_vc65536,2026-06-16T03:10:40+00:00,128,64,2,65536,4,262144,3,PyTorch eager repeated NCCL all-reduce over chunk-sized tensors.,torch_eager_collective_loop,torch_microbench,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0151_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp2_tp2_tc128_vc65536_fsdp2_tp2_tc128_vc65536_r0/xla,False
A100-80GB,gpu,exp0153_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp2_tp2_tc128_vc262144_fsdp2_tp2_tc128_vc262144_r0,,-1,128/262144,64,4,A100:4:80GB,eager,153,2,16,primary_gpu_baseline,gpu-a100-80gb-4,320,Chansungs-MacBook-Pro-2.local,10,"fsdp=2,tp=2",collective_loop,dense-synthetic,,0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0153_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp2_tp2_tc128_vc262144_fsdp2_tp2_tc128_vc262144_r0,20260616T031040Z,gpu-a100-80gb-4/torch_eager_collective_loop,0,512,b16/L512,b16_L512_fsdp2_tp2_tc128_vc262144,2026-06-16T03:10:40+00:00,128,64,2,262144,1,262144,3,PyTorch eager repeated NCCL all-reduce over chunk-sized tensors.,torch_eager_collective_loop,torch_microbench,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0153_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp2_tp2_tc128_vc262144_fsdp2_tp2_tc128_vc262144_r0/xla,False
A100-80GB,gpu,exp0154_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp2_tp2_tc256_vc4096_fsdp2_tp2_tc256_vc4096_r0,,-1,256/4096,2048,4,A100:4:80GB,eager,154,2,16,primary_gpu_baseline,gpu-a100-80gb-4,320,Chansungs-MacBook-Pro-2.local,10,"fsdp=2,tp=2",collective_loop,dense-synthetic,,0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0154_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp2_tp2_tc256_vc4096_fsdp2_tp2_tc256_vc4096_r0,20260616T031040Z,gpu-a100-80gb-4/torch_eager_collective_loop,0,512,b16/L512,b16_L512_fsdp2_tp2_tc256_vc4096,2026-06-16T03:10:40+00:00,256,32,2,4096,64,262144,3,PyTorch eager repeated NCCL all-reduce over chunk-sized tensors.,torch_eager_collective_loop,torch_microbench,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0154_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp2_tp2_tc256_vc4096_fsdp2_tp2_tc256_vc4096_r0/xla,False
A100-80GB,gpu,exp0155_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp2_tp2_tc256_vc8192_fsdp2_tp2_tc256_vc8192_r0,,-1,256/8192,1024,4,A100:4:80GB,eager,155,2,16,primary_gpu_baseline,gpu-a100-80gb-4,320,Chansungs-MacBook-Pro-2.local,10,"fsdp=2,tp=2",collective_loop,dense-synthetic,,0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0155_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp2_tp2_tc256_vc8192_fsdp2_tp2_tc256_vc8192_r0,20260616T031040Z,gpu-a100-80gb-4/torch_eager_collective_loop,0,512,b16/L512,b16_L512_fsdp2_tp2_tc256_vc8192,2026-06-16T03:10:40+00:00,256,32,2,8192,32,262144,3,PyTorch eager repeated NCCL all-reduce over chunk-sized tensors.,torch_eager_collective_loop,torch_microbench,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0155_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp2_tp2_tc256_vc8192_fsdp2_tp2_tc256_vc8192_r0/xla,False
A100-80GB,gpu,exp0156_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp2_tp2_tc256_vc16384_fsdp2_tp2_tc256_vc16384_r0,,-1,256/16384,512,4,A100:4:80GB,eager,156,2,16,primary_gpu_baseline,gpu-a100-80gb-4,320,Chansungs-MacBook-Pro-2.local,10,"fsdp=2,tp=2",collective_loop,dense-synthetic,,0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0156_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp2_tp2_tc256_vc16384_fsdp2_tp2_tc256_vc16384_r0,20260616T031040Z,gpu-a100-80gb-4/torch_eager_collective_loop,0,512,b16/L512,b16_L512_fsdp2_tp2_tc256_vc16384,2026-06-16T03:10:40+00:00,256,32,2,16384,16,262144,3,PyTorch eager repeated NCCL all-reduce over chunk-sized tensors.,torch_eager_collective_loop,torch_microbench,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0156_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp2_tp2_tc256_vc16384_fsdp2_tp2_tc256_vc16384_r0/xla,False
A100-80GB,gpu,exp0157_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp2_tp2_tc256_vc32768_fsdp2_tp2_tc256_vc32768_r0,,-1,256/32768,256,4,A100:4:80GB,eager,157,2,16,primary_gpu_baseline,gpu-a100-80gb-4,320,Chansungs-MacBook-Pro-2.local,10,"fsdp=2,tp=2",collective_loop,dense-synthetic,,0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0157_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp2_tp2_tc256_vc32768_fsdp2_tp2_tc256_vc32768_r0,20260616T031040Z,gpu-a100-80gb-4/torch_eager_collective_loop,0,512,b16/L512,b16_L512_fsdp2_tp2_tc256_vc32768,2026-06-16T03:10:40+00:00,256,32,2,32768,8,262144,3,PyTorch eager repeated NCCL all-reduce over chunk-sized tensors.,torch_eager_collective_loop,torch_microbench,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0157_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp2_tp2_tc256_vc32768_fsdp2_tp2_tc256_vc32768_r0/xla,False
A100-80GB,gpu,exp0158_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp2_tp2_tc256_vc65536_fsdp2_tp2_tc256_vc65536_r0,,-1,256/65536,128,4,A100:4:80GB,eager,158,2,16,primary_gpu_baseline,gpu-a100-80gb-4,320,Chansungs-MacBook-Pro-2.local,10,"fsdp=2,tp=2",collective_loop,dense-synthetic,,0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0158_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp2_tp2_tc256_vc65536_fsdp2_tp2_tc256_vc65536_r0,20260616T031040Z,gpu-a100-80gb-4/torch_eager_collective_loop,0,512,b16/L512,b16_L512_fsdp2_tp2_tc256_vc65536,2026-06-16T03:10:40+00:00,256,32,2,65536,4,262144,3,PyTorch eager repeated NCCL all-reduce over chunk-sized tensors.,torch_eager_collective_loop,torch_microbench,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0158_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp2_tp2_tc256_vc65536_fsdp2_tp2_tc256_vc65536_r0/xla,False
A100-80GB,gpu,exp0159_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp2_tp2_tc256_vc131072_fsdp2_tp2_tc256_vc131072_r0,,-1,256/131072,64,4,A100:4:80GB,eager,159,2,16,primary_gpu_baseline,gpu-a100-80gb-4,320,Chansungs-MacBook-Pro-2.local,10,"fsdp=2,tp=2",collective_loop,dense-synthetic,,0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0159_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp2_tp2_tc256_vc131072_fsdp2_tp2_tc256_vc131072_r0,20260616T031040Z,gpu-a100-80gb-4/torch_eager_collective_loop,0,512,b16/L512,b16_L512_fsdp2_tp2_tc256_vc131072,2026-06-16T03:10:40+00:00,256,32,2,131072,2,262144,3,PyTorch eager repeated NCCL all-reduce over chunk-sized tensors.,torch_eager_collective_loop,torch_microbench,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0159_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp2_tp2_tc256_vc131072_fsdp2_tp2_tc256_vc131072_r0/xla,False
A100-80GB,gpu,exp0161_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp2_tp2_tc512_vc4096_fsdp2_tp2_tc512_vc4096_r0,,-1,512/4096,1024,4,A100:4:80GB,eager,161,2,16,primary_gpu_baseline,gpu-a100-80gb-4,320,Chansungs-MacBook-Pro-2.local,10,"fsdp=2,tp=2",collective_loop,dense-synthetic,,0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0161_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp2_tp2_tc512_vc4096_fsdp2_tp2_tc512_vc4096_r0,20260616T031040Z,gpu-a100-80gb-4/torch_eager_collective_loop,0,512,b16/L512,b16_L512_fsdp2_tp2_tc512_vc4096,2026-06-16T03:10:40+00:00,512,16,2,4096,64,262144,3,PyTorch eager repeated NCCL all-reduce over chunk-sized tensors.,torch_eager_collective_loop,torch_microbench,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0161_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp2_tp2_tc512_vc4096_fsdp2_tp2_tc512_vc4096_r0/xla,False
A100-80GB,gpu,exp0162_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp2_tp2_tc512_vc8192_fsdp2_tp2_tc512_vc8192_r0,,-1,512/8192,512,4,A100:4:80GB,eager,162,2,16,primary_gpu_baseline,gpu-a100-80gb-4,320,Chansungs-MacBook-Pro-2.local,10,"fsdp=2,tp=2",collective_loop,dense-synthetic,,0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0162_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp2_tp2_tc512_vc8192_fsdp2_tp2_tc512_vc8192_r0,20260616T031040Z,gpu-a100-80gb-4/torch_eager_collective_loop,0,512,b16/L512,b16_L512_fsdp2_tp2_tc512_vc8192,2026-06-16T03:10:40+00:00,512,16,2,8192,32,262144,3,PyTorch eager repeated NCCL all-reduce over chunk-sized tensors.,torch_eager_collective_loop,torch_microbench,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0162_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp2_tp2_tc512_vc8192_fsdp2_tp2_tc512_vc8192_r0/xla,False
A100-80GB,gpu,exp0163_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp2_tp2_tc512_vc16384_fsdp2_tp2_tc512_vc16384_r0,,-1,512/16384,256,4,A100:4:80GB,eager,163,2,16,primary_gpu_baseline,gpu-a100-80gb-4,320,Chansungs-MacBook-Pro-2.local,10,"fsdp=2,tp=2",collective_loop,dense-synthetic,,0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0163_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp2_tp2_tc512_vc16384_fsdp2_tp2_tc512_vc16384_r0,20260616T031040Z,gpu-a100-80gb-4/torch_eager_collective_loop,0,512,b16/L512,b16_L512_fsdp2_tp2_tc512_vc16384,2026-06-16T03:10:40+00:00,512,16,2,16384,16,262144,3,PyTorch eager repeated NCCL all-reduce over chunk-sized tensors.,torch_eager_collective_loop,torch_microbench,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0163_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp2_tp2_tc512_vc16384_fsdp2_tp2_tc512_vc16384_r0/xla,False
A100-80GB,gpu,exp0164_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp2_tp2_tc512_vc32768_fsdp2_tp2_tc512_vc32768_r0,,-1,512/32768,128,4,A100:4:80GB,eager,164,2,16,primary_gpu_baseline,gpu-a100-80gb-4,320,Chansungs-MacBook-Pro-2.local,10,"fsdp=2,tp=2",collective_loop,dense-synthetic,,0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0164_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp2_tp2_tc512_vc32768_fsdp2_tp2_tc512_vc32768_r0,20260616T031040Z,gpu-a100-80gb-4/torch_eager_collective_loop,0,512,b16/L512,b16_L512_fsdp2_tp2_tc512_vc32768,2026-06-16T03:10:40+00:00,512,16,2,32768,8,262144,3,PyTorch eager repeated NCCL all-reduce over chunk-sized tensors.,torch_eager_collective_loop,torch_microbench,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0164_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp2_tp2_tc512_vc32768_fsdp2_tp2_tc512_vc32768_r0/xla,False
A100-80GB,gpu,exp0165_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp2_tp2_tc512_vc65536_fsdp2_tp2_tc512_vc65536_r0,,-1,512/65536,64,4,A100:4:80GB,eager,165,2,16,primary_gpu_baseline,gpu-a100-80gb-4,320,Chansungs-MacBook-Pro-2.local,10,"fsdp=2,tp=2",collective_loop,dense-synthetic,,0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0165_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp2_tp2_tc512_vc65536_fsdp2_tp2_tc512_vc65536_r0,20260616T031040Z,gpu-a100-80gb-4/torch_eager_collective_loop,0,512,b16/L512,b16_L512_fsdp2_tp2_tc512_vc65536,2026-06-16T03:10:40+00:00,512,16,2,65536,4,262144,3,PyTorch eager repeated NCCL all-reduce over chunk-sized tensors.,torch_eager_collective_loop,torch_microbench,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0165_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp2_tp2_tc512_vc65536_fsdp2_tp2_tc512_vc65536_r0/xla,False
A100-80GB,gpu,exp0166_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp2_tp2_tc512_vc131072_fsdp2_tp2_tc512_vc131072_r0,,-1,512/131072,32,4,A100:4:80GB,eager,166,2,16,primary_gpu_baseline,gpu-a100-80gb-4,320,Chansungs-MacBook-Pro-2.local,10,"fsdp=2,tp=2",collective_loop,dense-synthetic,,0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0166_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp2_tp2_tc512_vc131072_fsdp2_tp2_tc512_vc131072_r0,20260616T031040Z,gpu-a100-80gb-4/torch_eager_collective_loop,0,512,b16/L512,b16_L512_fsdp2_tp2_tc512_vc131072,2026-06-16T03:10:40+00:00,512,16,2,131072,2,262144,3,PyTorch eager repeated NCCL all-reduce over chunk-sized tensors.,torch_eager_collective_loop,torch_microbench,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0166_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp2_tp2_tc512_vc131072_fsdp2_tp2_tc512_vc131072_r0/xla,False
A100-80GB,gpu,exp0167_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp2_tp2_tc512_vc262144_fsdp2_tp2_tc512_vc262144_r0,,-1,512/262144,16,4,A100:4:80GB,eager,167,2,16,primary_gpu_baseline,gpu-a100-80gb-4,320,Chansungs-MacBook-Pro-2.local,10,"fsdp=2,tp=2",collective_loop,dense-synthetic,,0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0167_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp2_tp2_tc512_vc262144_fsdp2_tp2_tc512_vc262144_r0,20260616T031040Z,gpu-a100-80gb-4/torch_eager_collective_loop,0,512,b16/L512,b16_L512_fsdp2_tp2_tc512_vc262144,2026-06-16T03:10:40+00:00,512,16,2,262144,1,262144,3,PyTorch eager repeated NCCL all-reduce over chunk-sized tensors.,torch_eager_collective_loop,torch_microbench,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0167_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp2_tp2_tc512_vc262144_fsdp2_tp2_tc512_vc262144_r0/xla,False
A100-80GB,gpu,exp0169_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp2_tp2_tc1024_vc8192_fsdp2_tp2_tc1024_vc8192_r0,,-1,1024/8192,256,4,A100:4:80GB,eager,169,2,16,primary_gpu_baseline,gpu-a100-80gb-4,320,Chansungs-MacBook-Pro-2.local,10,"fsdp=2,tp=2",collective_loop,dense-synthetic,,0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0169_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp2_tp2_tc1024_vc8192_fsdp2_tp2_tc1024_vc8192_r0,20260616T031040Z,gpu-a100-80gb-4/torch_eager_collective_loop,0,512,b16/L512,b16_L512_fsdp2_tp2_tc1024_vc8192,2026-06-16T03:10:40+00:00,1024,8,2,8192,32,262144,3,PyTorch eager repeated NCCL all-reduce over chunk-sized tensors.,torch_eager_collective_loop,torch_microbench,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0169_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp2_tp2_tc1024_vc8192_fsdp2_tp2_tc1024_vc8192_r0/xla,False
A100-80GB,gpu,exp0170_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp2_tp2_tc1024_vc16384_fsdp2_tp2_tc1024_vc16384_r0,,-1,1024/16384,128,4,A100:4:80GB,eager,170,2,16,primary_gpu_baseline,gpu-a100-80gb-4,320,Chansungs-MacBook-Pro-2.local,10,"fsdp=2,tp=2",collective_loop,dense-synthetic,,0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0170_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp2_tp2_tc1024_vc16384_fsdp2_tp2_tc1024_vc16384_r0,20260616T031040Z,gpu-a100-80gb-4/torch_eager_collective_loop,0,512,b16/L512,b16_L512_fsdp2_tp2_tc1024_vc16384,2026-06-16T03:10:40+00:00,1024,8,2,16384,16,262144,3,PyTorch eager repeated NCCL all-reduce over chunk-sized tensors.,torch_eager_collective_loop,torch_microbench,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0170_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp2_tp2_tc1024_vc16384_fsdp2_tp2_tc1024_vc16384_r0/xla,False
A100-80GB,gpu,exp0171_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp2_tp2_tc1024_vc32768_fsdp2_tp2_tc1024_vc32768_r0,,-1,1024/32768,64,4,A100:4:80GB,eager,171,2,16,primary_gpu_baseline,gpu-a100-80gb-4,320,Chansungs-MacBook-Pro-2.local,10,"fsdp=2,tp=2",collective_loop,dense-synthetic,,0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0171_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp2_tp2_tc1024_vc32768_fsdp2_tp2_tc1024_vc32768_r0,20260616T031040Z,gpu-a100-80gb-4/torch_eager_collective_loop,0,512,b16/L512,b16_L512_fsdp2_tp2_tc1024_vc32768,2026-06-16T03:10:40+00:00,1024,8,2,32768,8,262144,3,PyTorch eager repeated NCCL all-reduce over chunk-sized tensors.,torch_eager_collective_loop,torch_microbench,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0171_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp2_tp2_tc1024_vc32768_fsdp2_tp2_tc1024_vc32768_r0/xla,False
A100-80GB,gpu,exp0172_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp2_tp2_tc1024_vc65536_fsdp2_tp2_tc1024_vc65536_r0,,-1,1024/65536,32,4,A100:4:80GB,eager,172,2,16,primary_gpu_baseline,gpu-a100-80gb-4,320,Chansungs-MacBook-Pro-2.local,10,"fsdp=2,tp=2",collective_loop,dense-synthetic,,0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0172_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp2_tp2_tc1024_vc65536_fsdp2_tp2_tc1024_vc65536_r0,20260616T031040Z,gpu-a100-80gb-4/torch_eager_collective_loop,0,512,b16/L512,b16_L512_fsdp2_tp2_tc1024_vc65536,2026-06-16T03:10:40+00:00,1024,8,2,65536,4,262144,3,PyTorch eager repeated NCCL all-reduce over chunk-sized tensors.,torch_eager_collective_loop,torch_microbench,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0172_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp2_tp2_tc1024_vc65536_fsdp2_tp2_tc1024_vc65536_r0/xla,False
A100-80GB,gpu,exp0173_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp2_tp2_tc1024_vc131072_fsdp2_tp2_tc1024_vc131072_r0,,-1,1024/131072,16,4,A100:4:80GB,eager,173,2,16,primary_gpu_baseline,gpu-a100-80gb-4,320,Chansungs-MacBook-Pro-2.local,10,"fsdp=2,tp=2",collective_loop,dense-synthetic,,0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0173_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp2_tp2_tc1024_vc131072_fsdp2_tp2_tc1024_vc131072_r0,20260616T031040Z,gpu-a100-80gb-4/torch_eager_collective_loop,0,512,b16/L512,b16_L512_fsdp2_tp2_tc1024_vc131072,2026-06-16T03:10:40+00:00,1024,8,2,131072,2,262144,3,PyTorch eager repeated NCCL all-reduce over chunk-sized tensors.,torch_eager_collective_loop,torch_microbench,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0173_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp2_tp2_tc1024_vc131072_fsdp2_tp2_tc1024_vc131072_r0/xla,False
