allow_download,backend,benchmark_wall_time_sec,capacity_tokens_per_sec,case_name,cce_enabled,cce_loop_count,chips,chunk_configuration,compile_time_estimate_method,compile_time_sec,dataset_mode,elapsed_sec,enable_gemma4_hf_loader,experiment_id,final_loss,first_step_time_sec,fsdp_degree,global_batch_size,google_tunix_version,hostname,hostname_manifest,jax_version,learning_rate,log_path,lora_alpha,lora_rank,loss_impl,max_inflight,max_steps,mean_loss,measured_step_count,measured_steps,measured_time_sec,median_step_time_sec,mesh_configuration,model_id,model_name,model_path,model_size,model_source,num_examples,p95_step_time_sec,preset,profiler_enabled,profiler_path,repeat_index,returncode,run_dir,run_id,runtime_hbm_headroom_gb,runtime_hbm_limit_gb,runtime_hbm_peak_gb,seed,sequence_length,shape,status,steady_state_mean_step_time_sec,steps_recorded,summary_hostname,summary_mean_step_time_sec_excl_first,summary_tpu_name,summary_tpu_zone,summary_valid_tokens_per_sec_excl_first,timestamp,timestamp_manifest,token_chunk,token_loop_count,tokenizer_path,tokenizer_source,tokens_per_sec,tp_degree,tpu_type,tpu_worker_id,tpu_worker_id_manifest,tunix_accel_version,vocab_chunk,vocab_loop_count,vocab_size,warmup_steps,xla_dir,xla_planned_hbm_gib_per_chip,xla_report_path,source_file,error_message,failure_type,oom_exceeded_gib,oom_limit_gib,oom_used_gib
False,tpu-v5e,153.44295594899995,2006.7393770598653,exp0026_fsdp2_tp2_b16_l1024_tc128_vc32768_r0,True,64,4,128/32768,"max(first_step_time - steady_median, 0)",24.97361516849992,synthetic,180.382312556,False,26,0.028817730024456978,33.13823052199996,2,16,0.1.7,t1v-n-402a6d5e-w-0,t1v-n-402a6d5e-w-0,0.10.1,0.0002,/tmp/v5e-cce-full/core/runs/exp0026_fsdp2_tp2_b16_l1024_tc128_vc32768_r0/runner.log,32.0,16,cce,1,13,0.9285185507570322,10,10,81.64488217700045,8.16461535350004,"fsdp=2,tp=2",google/gemma-3-270m-it,Gemma3 270M,gs://gemma-data/checkpoints/gemma3-270m-it,270m,gcs,2048,8.1668545,core,False,,0,0,/tmp/v5e-cce-full/core/runs/exp0026_fsdp2_tp2_b16_l1024_tc128_vc32768_r0,20260609T171229Z,65.143730176,67.637338112,2.493607936,0,1024,b16/L1024,success,8.164488217700045,13,t1v-n-402a6d5e-w-0,8.171690388833383,,,219.53842040460825,2026-06-09T17:32:16+00:00,2026-06-09T17:12:29+00:00,128,8,gs://gemma-data/tokenizers/tokenizer_gemma3.model,sentencepiece,220.1730166139413,2,v5litepod-4,,,0.1.0,32768,8,262144,3,/tmp/v5e-cce-full/core/runs/exp0026_fsdp2_tp2_b16_l1024_tc128_vc32768_r0/xla,5.13,/tmp/v5e-cce-full/core/runs/exp0026_fsdp2_tp2_b16_l1024_tc128_vc32768_r0/xla/module_0677.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,/private/tmp/v5e-cce-full-local/combined/core/results/shard_0.jsonl,,,,,
False,tpu-v5e,104.62248559199998,3726.5758090540016,exp0027_fsdp2_tp2_b16_l1024_tc256_vc32768_r0,True,32,4,256/32768,"max(first_step_time - steady_median, 0)",28.699914190500067,synthetic,129.7899134170002,False,27,0.028817730024456978,33.096345918,2,16,0.1.7,t1v-n-8132e94c-w-0,t1v-n-8132e94c-w-0,0.10.1,0.0002,/tmp/v5e-cce-full/core/runs/exp0027_fsdp2_tp2_b16_l1024_tc256_vc32768_r0/runner.log,32.0,16,cce,1,13,0.9285185507570322,10,10,43.96529371600013,4.39643172749993,"fsdp=2,tp=2",google/gemma-3-270m-it,Gemma3 270M,gs://gemma-data/checkpoints/gemma3-270m-it,270m,gcs,2048,4.399128922000045,core,False,,0,0,/tmp/v5e-cce-full/core/runs/exp0027_fsdp2_tp2_b16_l1024_tc256_vc32768_r0,20260609T171229Z,65.13949696,67.637338112,2.497841152,0,1024,b16/L1024,success,4.396529371600013,13,t1v-n-8132e94c-w-0,4.403711222666705,,,407.38366102798807,2026-06-09T17:41:06+00:00,2026-06-09T17:12:29+00:00,256,4,gs://gemma-data/tokenizers/tokenizer_gemma3.model,sentencepiece,408.8679610812667,2,v5litepod-4,,,0.1.0,32768,8,262144,3,/tmp/v5e-cce-full/core/runs/exp0027_fsdp2_tp2_b16_l1024_tc256_vc32768_r0/xla,5.13,/tmp/v5e-cce-full/core/runs/exp0027_fsdp2_tp2_b16_l1024_tc256_vc32768_r0/xla/module_0677.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,/private/tmp/v5e-cce-full-local/combined/core/results/shard_1.jsonl,,,,,
False,tpu-v5e,80.40659910199997,6469.811093719226,exp0028_fsdp2_tp2_b16_l1024_tc512_vc32768_r0,True,16,4,512/32768,"max(first_step_time - steady_median, 0)",30.715191660000187,synthetic,107.12008602200012,False,28,0.028817730024456978,33.24746846200014,2,16,0.1.7,t1v-n-402a6d5e-w-0,t1v-n-402a6d5e-w-0,0.10.1,0.0002,/tmp/v5e-cce-full/core/runs/exp0028_fsdp2_tp2_b16_l1024_tc512_vc32768_r0/runner.log,32.0,16,cce,1,13,0.9285185507570322,10,10,25.32376875099999,2.5322768019999558,"fsdp=2,tp=2",google/gemma-3-270m-it,Gemma3 270M,gs://gemma-data/checkpoints/gemma3-270m-it,270m,gcs,2048,2.5344647860001714,core,False,,0,0,/tmp/v5e-cce-full/core/runs/exp0028_fsdp2_tp2_b16_l1024_tc512_vc32768_r0,20260609T171229Z,65.13688576,67.637338112,2.500452352,0,1024,b16/L1024,success,2.532376875099999,13,t1v-n-402a6d5e-w-0,2.539725053833346,,,706.375675308718,2026-06-09T17:34:04+00:00,2026-06-09T17:12:29+00:00,512,2,gs://gemma-data/tokenizers/tokenizer_gemma3.model,sentencepiece,709.846949589214,2,v5litepod-4,,,0.1.0,32768,8,262144,3,/tmp/v5e-cce-full/core/runs/exp0028_fsdp2_tp2_b16_l1024_tc512_vc32768_r0/xla,5.13,/tmp/v5e-cce-full/core/runs/exp0028_fsdp2_tp2_b16_l1024_tc512_vc32768_r0/xla/module_0677.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,/private/tmp/v5e-cce-full-local/combined/core/results/shard_0.jsonl,,,,,
False,tpu-v5e,68.49980879400027,9910.382634590464,exp0029_fsdp2_tp2_b16_l1024_tc512_vc65536_r0,True,8,4,512/65536,"max(first_step_time - steady_median, 0)",31.453554627499898,synthetic,94.82723061099978,False,29,0.039014313369989395,33.10662634299979,2,16,0.1.7,t1v-n-8132e94c-w-0,t1v-n-8132e94c-w-0,0.10.1,0.0002,/tmp/v5e-cce-full/core/runs/exp0029_fsdp2_tp2_b16_l1024_tc512_vc65536_r0/runner.log,32.0,16,cce,1,13,0.9213614999674834,10,10,16.532156834000034,1.653071715499891,"fsdp=2,tp=2",google/gemma-3-270m-it,Gemma3 270M,gs://gemma-data/checkpoints/gemma3-270m-it,270m,gcs,2048,1.654022335999798,core,False,,0,0,/tmp/v5e-cce-full/core/runs/exp0029_fsdp2_tp2_b16_l1024_tc512_vc65536_r0,20260609T171229Z,65.138530304,67.637338112,2.498807808,0,1024,b16/L1024,success,1.6532156834000034,13,t1v-n-8132e94c-w-0,1.660324818083306,,,1080.511464058587,2026-06-09T17:42:41+00:00,2026-06-09T17:12:29+00:00,512,2,gs://gemma-data/tokenizers/tokenizer_gemma3.model,sentencepiece,1087.3354384728893,2,v5litepod-4,,,0.1.0,65536,4,262144,3,/tmp/v5e-cce-full/core/runs/exp0029_fsdp2_tp2_b16_l1024_tc512_vc65536_r0/xla,5.13,/tmp/v5e-cce-full/core/runs/exp0029_fsdp2_tp2_b16_l1024_tc512_vc65536_r0/xla/module_0677.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,/private/tmp/v5e-cce-full-local/combined/core/results/shard_1.jsonl,,,,,
False,tpu-v5e,50.23992250900005,55307.78458728837,exp0030_fsdp2_tp2_b32_l512_default_ce_r0,False,,4,default_ce,"max(first_step_time - steady_median, 0)",32.459798477500044,synthetic,77.34476495700005,False,30,0.02158845216035843,32.75618909900004,2,32,0.1.7,t1v-n-402a6d5e-w-0,t1v-n-402a6d5e-w-0,0.10.1,0.0002,/tmp/v5e-cce-full/core/runs/exp0030_fsdp2_tp2_b32_l512_default_ce_r0/runner.log,32.0,16,default_ce,1,13,0.887107794961104,10,10,2.9623316360000445,0.2963906214999952,"fsdp=2,tp=2",google/gemma-3-270m-it,Gemma3 270M,gs://gemma-data/checkpoints/gemma3-270m-it,270m,gcs,2048,0.29680498700008684,core,False,,0,0,/tmp/v5e-cce-full/core/runs/exp0030_fsdp2_tp2_b32_l512_default_ce_r0,20260609T171229Z,65.041609216,67.637338112,2.595728896,0,512,b32/L512,success,0.29623316360000446,13,t1v-n-402a6d5e-w-0,0.30372496516666087,,,11868.19353058022,2026-06-09T17:35:21+00:00,2026-06-09T17:12:29+00:00,,,gs://gemma-data/tokenizers/tokenizer_gemma3.model,sentencepiece,12203.900319822078,2,v5litepod-4,,,0.1.0,,,262144,3,/tmp/v5e-cce-full/core/runs/exp0030_fsdp2_tp2_b32_l512_default_ce_r0/xla,12.11,/tmp/v5e-cce-full/core/runs/exp0030_fsdp2_tp2_b32_l512_default_ce_r0/xla/module_0677.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,/private/tmp/v5e-cce-full-local/combined/core/results/shard_0.jsonl,,,,,
False,tpu-v5e,447.18224437200024,533.2279916510203,exp0031_fsdp2_tp2_b32_l512_tc128_vc8192_r0,True,128,4,128/8192,"max(first_step_time - steady_median, 0)",3.104277278500149,synthetic,472.7606105770001,False,31,0.02978387288749218,33.83061247700016,2,32,0.1.7,t1v-n-8132e94c-w-0,t1v-n-8132e94c-w-0,0.10.1,0.0002,/tmp/v5e-cce-full/core/runs/exp0031_fsdp2_tp2_b32_l512_tc128_vc8192_r0/runner.log,32.0,16,cce,1,13,0.8933788327356944,10,10,307.2606887959996,30.72633519850001,"fsdp=2,tp=2",google/gemma-3-270m-it,Gemma3 270M,gs://gemma-data/checkpoints/gemma3-270m-it,270m,gcs,2048,30.727500847999636,core,False,,0,0,/tmp/v5e-cce-full/core/runs/exp0031_fsdp2_tp2_b32_l512_tc128_vc8192_r0,20260609T171229Z,65.063657472,67.637338112,2.57368064,0,512,b32/L512,success,30.72606887959996,13,t1v-n-8132e94c-w-0,30.733436284999964,,,117.28811035770812,2026-06-09T17:50:33+00:00,2026-06-09T17:12:29+00:00,128,4,gs://gemma-data/tokenizers/tokenizer_gemma3.model,sentencepiece,117.65904757182423,2,v5litepod-4,,,0.1.0,8192,32,262144,3,/tmp/v5e-cce-full/core/runs/exp0031_fsdp2_tp2_b32_l512_tc128_vc8192_r0/xla,4.56,/tmp/v5e-cce-full/core/runs/exp0031_fsdp2_tp2_b32_l512_tc128_vc8192_r0/xla/module_0677.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,/private/tmp/v5e-cce-full-local/combined/core/results/shard_1.jsonl,,,,,
False,tpu-v5e,154.25449276400013,2009.421103067919,exp0032_fsdp2_tp2_b32_l512_tc128_vc32768_r0,True,32,4,128/32768,"max(first_step_time - steady_median, 0)",25.423425077999923,synthetic,181.99257096199995,False,32,0.020832201465964317,33.57698748199982,2,32,0.1.7,t1v-n-402a6d5e-w-0,t1v-n-402a6d5e-w-0,0.10.1,0.0002,/tmp/v5e-cce-full/core/runs/exp0032_fsdp2_tp2_b32_l512_tc128_vc32768_r0/runner.log,32.0,16,cce,1,13,0.8665525138091582,10,10,81.53592084300021,8.1535624039999,"fsdp=2,tp=2",google/gemma-3-270m-it,Gemma3 270M,gs://gemma-data/checkpoints/gemma3-270m-it,270m,gcs,2048,8.155392869000025,core,False,,0,0,/tmp/v5e-cce-full/core/runs/exp0032_fsdp2_tp2_b32_l512_tc128_vc32768_r0,20260609T171229Z,65.063114752,67.637338112,2.57422336,0,512,b32/L512,success,8.153592084300021,13,t1v-n-402a6d5e-w-0,8.160934391750024,,,441.6977877325742,2026-06-09T17:38:23+00:00,2026-06-09T17:12:29+00:00,128,4,gs://gemma-data/tokenizers/tokenizer_gemma3.model,sentencepiece,443.38740062323853,2,v5litepod-4,,,0.1.0,32768,8,262144,3,/tmp/v5e-cce-full/core/runs/exp0032_fsdp2_tp2_b32_l512_tc128_vc32768_r0/xla,4.56,/tmp/v5e-cce-full/core/runs/exp0032_fsdp2_tp2_b32_l512_tc128_vc32768_r0/xla/module_0677.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,/private/tmp/v5e-cce-full-local/combined/core/results/shard_0.jsonl,,,,,
False,tpu-v5e,105.4977633440003,3733.030889659702,exp0033_fsdp2_tp2_b32_l512_tc256_vc32768_r0,True,16,4,256/32768,"max(first_step_time - steady_median, 0)",29.632753155000046,synthetic,132.16933337599994,False,33,0.020832201465964317,34.021597374000066,2,32,0.1.7,t1v-n-8132e94c-w-0,t1v-n-8132e94c-w-0,0.10.1,0.0002,/tmp/v5e-cce-full/core/runs/exp0033_fsdp2_tp2_b32_l512_tc256_vc32768_r0/runner.log,32.0,16,cce,1,13,0.8665525138091582,10,10,43.8892698300001,4.3888442190000205,"fsdp=2,tp=2",google/gemma-3-270m-it,Gemma3 270M,gs://gemma-data/checkpoints/gemma3-270m-it,270m,gcs,2048,4.390257676000147,core,False,,0,0,/tmp/v5e-cce-full/core/runs/exp0033_fsdp2_tp2_b32_l512_tc256_vc32768_r0,20260609T171229Z,65.059217408,67.637338112,2.578120704,0,512,b32/L512,success,4.38892698300001,13,t1v-n-8132e94c-w-0,4.396244086500019,,,819.9423407212245,2026-06-09T17:52:46+00:00,2026-06-09T17:12:29+00:00,256,2,gs://gemma-data/tokenizers/tokenizer_gemma3.model,sentencepiece,823.7093061705173,2,v5litepod-4,,,0.1.0,32768,8,262144,3,/tmp/v5e-cce-full/core/runs/exp0033_fsdp2_tp2_b32_l512_tc256_vc32768_r0/xla,4.56,/tmp/v5e-cce-full/core/runs/exp0033_fsdp2_tp2_b32_l512_tc256_vc32768_r0/xla/module_0677.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,/private/tmp/v5e-cce-full-local/combined/core/results/shard_1.jsonl,,,,,
False,tpu-v5e,80.49586323299991,6495.823580008538,exp0034_fsdp2_tp2_b32_l512_tc512_vc32768_r0,True,8,4,512/32768,"max(first_step_time - steady_median, 0)",31.500386178999975,synthetic,106.89575476799996,False,34,0.020832201465964317,34.022607753999864,2,32,0.1.7,t1v-n-402a6d5e-w-0,t1v-n-402a6d5e-w-0,0.10.1,0.0002,/tmp/v5e-cce-full/core/runs/exp0034_fsdp2_tp2_b32_l512_tc512_vc32768_r0/runner.log,32.0,16,cce,1,13,0.8665525138091582,10,10,25.222359872000197,2.5222215749998895,"fsdp=2,tp=2",google/gemma-3-270m-it,Gemma3 270M,gs://gemma-data/checkpoints/gemma3-270m-it,270m,gcs,2048,2.5226108900001236,core,False,,0,0,/tmp/v5e-cce-full/core/runs/exp0034_fsdp2_tp2_b32_l512_tc512_vc32768_r0,20260609T171229Z,65.056608256,67.637338112,2.580729856,0,512,b32/L512,success,2.5222359872000197,13,t1v-n-402a6d5e-w-0,2.5294111671666997,,,1425.1011118545848,2026-06-09T17:40:10+00:00,2026-06-09T17:12:29+00:00,512,1,gs://gemma-data/tokenizers/tokenizer_gemma3.model,sentencepiece,1433.331384670829,2,v5litepod-4,,,0.1.0,32768,8,262144,3,/tmp/v5e-cce-full/core/runs/exp0034_fsdp2_tp2_b32_l512_tc512_vc32768_r0/xla,4.56,/tmp/v5e-cce-full/core/runs/exp0034_fsdp2_tp2_b32_l512_tc512_vc32768_r0/xla/module_0677.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,/private/tmp/v5e-cce-full-local/combined/core/results/shard_0.jsonl,,,,,
False,tpu-v5e,69.52533930000027,9958.99503722015,exp0035_fsdp2_tp2_b32_l512_tc512_vc65536_r0,True,4,4,512/65536,"max(first_step_time - steady_median, 0)",32.16306836850026,synthetic,95.86531651299993,False,35,0.024446852505207062,33.80827936100013,2,32,0.1.7,t1v-n-8132e94c-w-0,t1v-n-8132e94c-w-0,0.10.1,0.0002,/tmp/v5e-cce-full/core/runs/exp0035_fsdp2_tp2_b32_l512_tc512_vc65536_r0/runner.log,32.0,16,cce,1,13,0.8841985368098204,10,10,16.451459146999696,1.6452109924998695,"fsdp=2,tp=2",google/gemma-3-270m-it,Gemma3 270M,gs://gemma-data/checkpoints/gemma3-270m-it,270m,gcs,2048,1.6454028680000192,core,False,,0,0,/tmp/v5e-cce-full/core/runs/exp0035_fsdp2_tp2_b32_l512_tc512_vc65536_r0,20260609T171229Z,65.058238464,67.637338112,2.579099648,0,512,b32/L512,success,1.6451459146999696,13,t1v-n-8132e94c-w-0,1.6522829257500007,,,2181.627983010503,2026-06-09T17:54:22+00:00,2026-06-09T17:12:29+00:00,512,1,gs://gemma-data/tokenizers/tokenizer_gemma3.model,sentencepiece,2197.4950475194264,2,v5litepod-4,,,0.1.0,65536,4,262144,3,/tmp/v5e-cce-full/core/runs/exp0035_fsdp2_tp2_b32_l512_tc512_vc65536_r0/xla,4.56,/tmp/v5e-cce-full/core/runs/exp0035_fsdp2_tp2_b32_l512_tc512_vc65536_r0/xla/module_0677.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,/private/tmp/v5e-cce-full-local/combined/core/results/shard_1.jsonl,,,,,
False,tpu-v5e,89.37228041700018,154451.80838399852,exp0036_fsdp1_tp4_b16_l512_default_ce_r0,False,,4,default_ce,"max(first_step_time - steady_median, 0)",37.518062009000005,synthetic,116.92034296899988,False,36,0.02429073303937912,37.57101214299996,1,16,0.1.7,t1v-n-402a6d5e-w-0,t1v-n-402a6d5e-w-0,0.10.1,0.0002,/tmp/v5e-cce-full/core/runs/exp0036_fsdp1_tp4_b16_l512_default_ce_r0/runner.log,32.0,16,default_ce,1,13,0.8964974245486351,10,10,0.5303919769999084,0.05295013399995696,"fsdp=1,tp=4",google/gemma-3-270m-it,Gemma3 270M,gs://gemma-data/checkpoints/gemma3-270m-it,270m,gcs,2048,0.05429327399997419,core,False,,0,0,/tmp/v5e-cce-full/core/runs/exp0036_fsdp1_tp4_b16_l512_default_ce_r0,20260609T171229Z,64.06112256,67.637338112,3.576215552,0,512,b16/L512,success,0.05303919769999084,13,t1v-n-402a6d5e-w-0,3.1477880190833125,,,569.9240193824876,2026-06-09T17:42:07+00:00,2026-06-09T17:12:29+00:00,,,gs://gemma-data/tokenizers/tokenizer_gemma3.model,sentencepiece,33891.915374887176,4,v5litepod-4,,,0.1.0,,,262144,3,/tmp/v5e-cce-full/core/runs/exp0036_fsdp1_tp4_b16_l512_default_ce_r0/xla,3.47,/tmp/v5e-cce-full/core/runs/exp0036_fsdp1_tp4_b16_l512_default_ce_r0/xla/module_0920.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,/private/tmp/v5e-cce-full-local/combined/core/results/shard_0.jsonl,,,,,
False,tpu-v5e,115.47382603100004,4175.662302029854,exp0037_fsdp1_tp4_b16_l512_tc128_vc8192_r0,True,128,4,128/8192,"max(first_step_time - steady_median, 0)",36.4909891865002,synthetic,142.054983299,False,37,0.02761426568031311,38.45280128200011,1,16,0.1.7,t1v-n-8132e94c-w-0,t1v-n-8132e94c-w-0,0.10.1,0.0002,/tmp/v5e-cce-full/core/runs/exp0037_fsdp1_tp4_b16_l512_tc128_vc8192_r0/runner.log,32.0,16,cce,1,13,0.9186415027540463,10,10,19.61844470999904,1.9618120954999085,"fsdp=1,tp=4",google/gemma-3-270m-it,Gemma3 270M,gs://gemma-data/checkpoints/gemma3-270m-it,270m,gcs,2048,1.9622891959998014,core,False,,0,0,/tmp/v5e-cce-full/core/runs/exp0037_fsdp1_tp4_b16_l512_tc128_vc8192_r0,20260609T171229Z,64.066400256,67.637338112,3.570937856,0,512,b16/L512,success,1.9618444709999039,13,t1v-n-8132e94c-w-0,5.107640096249952,,,351.23853016134814,2026-06-09T17:56:44+00:00,2026-06-09T17:12:29+00:00,128,4,gs://gemma-data/tokenizers/tokenizer_gemma3.model,sentencepiece,916.2805852208088,4,v5litepod-4,,,0.1.0,8192,32,262144,3,/tmp/v5e-cce-full/core/runs/exp0037_fsdp1_tp4_b16_l512_tc128_vc8192_r0/xla,1.64,/tmp/v5e-cce-full/core/runs/exp0037_fsdp1_tp4_b16_l512_tc128_vc8192_r0/xla/module_0949.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,/private/tmp/v5e-cce-full-local/combined/core/results/shard_1.jsonl,,,,,
False,tpu-v5e,102.94386716999998,8741.825866593039,exp0038_fsdp1_tp4_b16_l512_tc128_vc32768_r0,True,32,4,128/32768,"max(first_step_time - steady_median, 0)",37.71229337649993,synthetic,130.3084246919998,False,38,0.037802938371896744,38.6495057369998,1,16,0.1.7,t1v-n-402a6d5e-w-0,t1v-n-402a6d5e-w-0,0.10.1,0.0002,/tmp/v5e-cce-full/core/runs/exp0038_fsdp1_tp4_b16_l512_tc128_vc32768_r0/runner.log,32.0,16,cce,1,13,0.9531509263011125,10,10,9.37104001499938,0.9372123604998706,"fsdp=1,tp=4",google/gemma-3-270m-it,Gemma3 270M,gs://gemma-data/checkpoints/gemma3-270m-it,270m,gcs,2048,0.9375692649996381,core,False,,0,0,/tmp/v5e-cce-full/core/runs/exp0038_fsdp1_tp4_b16_l512_tc128_vc32768_r0,20260609T171229Z,64.065458176,67.637338112,3.571879936,0,512,b16/L512,success,0.937104001499938,13,t1v-n-402a6d5e-w-0,4.094401539166597,,,438.1592725673807,2026-06-09T17:44:18+00:00,2026-06-09T17:12:29+00:00,128,4,gs://gemma-data/tokenizers/tokenizer_gemma3.model,sentencepiece,1918.2502658432186,4,v5litepod-4,,,0.1.0,32768,8,262144,3,/tmp/v5e-cce-full/core/runs/exp0038_fsdp1_tp4_b16_l512_tc128_vc32768_r0/xla,1.64,/tmp/v5e-cce-full/core/runs/exp0038_fsdp1_tp4_b16_l512_tc128_vc32768_r0/xla/module_0949.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,/private/tmp/v5e-cce-full-local/combined/core/results/shard_0.jsonl,,,,,
False,tpu-v5e,99.15426771000011,13334.597209636018,exp0039_fsdp1_tp4_b16_l512_tc256_vc32768_r0,True,16,4,256/32768,"max(first_step_time - steady_median, 0)",38.06883053299998,synthetic,126.12288847599984,False,39,0.038606561720371246,38.68290927899989,1,16,0.1.7,t1v-n-8132e94c-w-0,t1v-n-8132e94c-w-0,0.10.1,0.0002,/tmp/v5e-cce-full/core/runs/exp0039_fsdp1_tp4_b16_l512_tc256_vc32768_r0/runner.log,32.0,16,cce,1,13,0.9530486630705687,10,10,6.143417661000058,0.6140787459999046,"fsdp=1,tp=4",google/gemma-3-270m-it,Gemma3 270M,gs://gemma-data/checkpoints/gemma3-270m-it,270m,gcs,2048,0.6182876560001205,core,False,,0,0,/tmp/v5e-cce-full/core/runs/exp0039_fsdp1_tp4_b16_l512_tc256_vc32768_r0,20260609T171229Z,64.058904576,67.637338112,3.578433536,0,512,b16/L512,success,0.6143417661000058,13,t1v-n-8132e94c-w-0,3.8300738581666565,,,468.3982780579419,2026-06-09T17:58:50+00:00,2026-06-09T17:12:29+00:00,256,2,gs://gemma-data/tokenizers/tokenizer_gemma3.model,sentencepiece,2926.0585869191536,4,v5litepod-4,,,0.1.0,32768,8,262144,3,/tmp/v5e-cce-full/core/runs/exp0039_fsdp1_tp4_b16_l512_tc256_vc32768_r0/xla,1.64,/tmp/v5e-cce-full/core/runs/exp0039_fsdp1_tp4_b16_l512_tc256_vc32768_r0/xla/module_0951.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,/private/tmp/v5e-cce-full-local/combined/core/results/shard_1.jsonl,,,,,
False,tpu-v5e,97.633883341,17314.71454009861,exp0040_fsdp1_tp4_b16_l512_tc512_vc32768_r0,True,8,4,512/32768,"max(first_step_time - steady_median, 0)",38.23061390549992,synthetic,126.47413631500012,False,40,0.03400148078799248,38.703586705999896,1,16,0.1.7,t1v-n-402a6d5e-w-0,t1v-n-402a6d5e-w-0,0.10.1,0.0002,/tmp/v5e-cce-full/core/runs/exp0040_fsdp1_tp4_b16_l512_tc512_vc32768_r0/runner.log,32.0,16,cce,1,13,0.9353401746887428,10,10,4.731235956000546,0.47297280049997426,"fsdp=1,tp=4",google/gemma-3-270m-it,Gemma3 270M,gs://gemma-data/checkpoints/gemma3-270m-it,270m,gcs,2048,0.4742881360002684,core,False,,0,0,/tmp/v5e-cce-full/core/runs/exp0040_fsdp1_tp4_b16_l512_tc512_vc32768_r0,20260609T171229Z,64.057079808,67.637338112,3.580258304,0,512,b16/L512,success,0.4731235956000546,13,t1v-n-402a6d5e-w-0,3.6960387390000355,,,485.38452291367685,2026-06-09T17:46:24+00:00,2026-06-09T17:12:29+00:00,512,1,gs://gemma-data/tokenizers/tokenizer_gemma3.model,sentencepiece,3799.4300362892163,4,v5litepod-4,,,0.1.0,32768,8,262144,3,/tmp/v5e-cce-full/core/runs/exp0040_fsdp1_tp4_b16_l512_tc512_vc32768_r0/xla,1.71,/tmp/v5e-cce-full/core/runs/exp0040_fsdp1_tp4_b16_l512_tc512_vc32768_r0/xla/module_0953.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,/private/tmp/v5e-cce-full-local/combined/core/results/shard_0.jsonl,,,,,
False,tpu-v5e,96.87487103299964,19219.16824496018,exp0041_fsdp1_tp4_b16_l512_tc512_vc65536_r0,True,4,4,512/65536,"max(first_step_time - steady_median, 0)",38.58706667599972,synthetic,123.60855190400025,False,41,0.02920311875641346,39.01339188699967,1,16,0.1.7,t1v-n-8132e94c-w-0,t1v-n-8132e94c-w-0,0.10.1,0.0002,/tmp/v5e-cce-full/core/runs/exp0041_fsdp1_tp4_b16_l512_tc512_vc65536_r0/runner.log,32.0,16,cce,1,13,0.9313168034244043,10,10,4.262411304999205,0.42632521099994847,"fsdp=1,tp=4",google/gemma-3-270m-it,Gemma3 270M,gs://gemma-data/checkpoints/gemma3-270m-it,270m,gcs,2048,0.42650752600002306,core,False,,0,0,/tmp/v5e-cce-full/core/runs/exp0041_fsdp1_tp4_b16_l512_tc512_vc65536_r0,20260609T171229Z,64.055939072,67.637338112,3.58139904,0,512,b16/L512,success,0.42624113049992046,13,t1v-n-8132e94c-w-0,3.5825407027499523,,,500.76193094552383,2026-06-09T18:00:54+00:00,2026-06-09T17:12:29+00:00,512,1,gs://gemma-data/tokenizers/tokenizer_gemma3.model,sentencepiece,4217.3311568774925,4,v5litepod-4,,,0.1.0,65536,4,262144,3,/tmp/v5e-cce-full/core/runs/exp0041_fsdp1_tp4_b16_l512_tc512_vc65536_r0/xla,1.78,/tmp/v5e-cce-full/core/runs/exp0041_fsdp1_tp4_b16_l512_tc512_vc65536_r0/xla/module_0951.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,/private/tmp/v5e-cce-full-local/combined/core/results/shard_1.jsonl,,,,,
