allow_download,backend,benchmark_wall_time_sec,capacity_tokens_per_sec,case_name,cce_enabled,cce_loop_count,chips,chunk_configuration,compile_time_estimate_method,compile_time_sec,dataset_mode,elapsed_sec,enable_gemma4_hf_loader,experiment_id,final_loss,first_step_time_sec,fsdp_degree,global_batch_size,google_tunix_version,hostname,hostname_manifest,jax_version,learning_rate,log_path,lora_alpha,lora_rank,loss_impl,max_inflight,max_steps,mean_loss,measured_step_count,measured_steps,measured_time_sec,median_step_time_sec,mesh_configuration,model_id,model_name,model_path,model_size,model_source,num_examples,p95_step_time_sec,preset,profiler_enabled,profiler_path,repeat_index,returncode,run_dir,run_id,runtime_hbm_headroom_gb,runtime_hbm_limit_gb,runtime_hbm_peak_gb,seed,sequence_length,shape,source_file,status,steady_state_mean_step_time_sec,steps_recorded,summary_hostname,summary_mean_step_time_sec_excl_first,summary_tpu_name,summary_tpu_zone,summary_valid_tokens_per_sec_excl_first,timestamp,timestamp_manifest,token_chunk,token_loop_count,tokenizer_path,tokenizer_source,tokens_per_sec,tp_degree,tpu_type,tpu_worker_id,tpu_worker_id_manifest,tunix_accel_version,vocab_chunk,vocab_loop_count,vocab_size,warmup_steps,xla_dir,xla_planned_hbm_gib_per_chip,xla_report_path,error_message,failure_type,oom_exceeded_gib,oom_limit_gib,oom_used_gib,ok,default_step_time_sec,default_tokens_per_sec,default_xla_hbm_gib,default_runtime_hbm_gb,cce_to_default_step_time_ratio,speedup_vs_default_x,xla_hbm_saving_gib,xla_hbm_saving_pct,runtime_hbm_saving_gb
False,tpu-v5e,246.7198595860001,533.3302513060034,exp0019_fsdp2_tp2_b16_l512_tc128_vc8192_r0,True,128.0,4,128/8192,"max(first_step_time - steady_median, 0)",17.96829999249985,synthetic,271.3257950860001,False,19,0.03398532792925835,33.328292495999904,2,16,0.1.7,t1v-n-8132e94c-w-0,t1v-n-8132e94c-w-0,0.10.1,0.0002,/tmp/v5e-cce-full/core/runs/exp0019_fsdp2_tp2_b16_l512_tc128_vc8192_r0/runner.log,32.0,16,cce,1,13,0.9456801374371235,10,10,153.60088762900045,15.359992503500052,"fsdp=2,tp=2",google/gemma-3-270m-it,Gemma3 270M,gs://gemma-data/checkpoints/gemma3-270m-it,270m,gcs,2048,15.362734719999935,core,False,,0,0,/tmp/v5e-cce-full/core/runs/exp0019_fsdp2_tp2_b16_l512_tc128_vc8192_r0,20260609T171229Z,65.349801984,67.637338112,2.287536128,0,512,b16/L512,/private/tmp/v5e-cce-full-local/combined/core/results/shard_1.jsonl,success,15.360088762900045,13,t1v-n-8132e94c-w-0,15.36733789541671,,,116.74110455624577,2026-06-09T17:28:04+00:00,2026-06-09T17:12:29+00:00,128.0,4.0,gs://gemma-data/tokenizers/tokenizer_gemma3.model,sentencepiece,117.03057369966696,2,v5litepod-4,,,0.1.0,8192.0,32.0,262144,3,/tmp/v5e-cce-full/core/runs/exp0019_fsdp2_tp2_b16_l512_tc128_vc8192_r0/xla,2.65,/tmp/v5e-cce-full/core/runs/exp0019_fsdp2_tp2_b16_l512_tc128_vc8192_r0/xla/module_0677.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,,,,,,True,0.1456302389000143,12343.590270659257,6.23,2.285377536,105.47320995226724,0.009481080555456291,3.5800000000000005,57.46388443017657,-0.0021585920000002368
False,tpu-v5e,69.52533930000027,9958.99503722015,exp0035_fsdp2_tp2_b32_l512_tc512_vc65536_r0,True,4.0,4,512/65536,"max(first_step_time - steady_median, 0)",32.16306836850026,synthetic,95.86531651299993,False,35,0.024446852505207062,33.80827936100013,2,32,0.1.7,t1v-n-8132e94c-w-0,t1v-n-8132e94c-w-0,0.10.1,0.0002,/tmp/v5e-cce-full/core/runs/exp0035_fsdp2_tp2_b32_l512_tc512_vc65536_r0/runner.log,32.0,16,cce,1,13,0.8841985368098204,10,10,16.451459146999696,1.6452109924998695,"fsdp=2,tp=2",google/gemma-3-270m-it,Gemma3 270M,gs://gemma-data/checkpoints/gemma3-270m-it,270m,gcs,2048,1.6454028680000192,core,False,,0,0,/tmp/v5e-cce-full/core/runs/exp0035_fsdp2_tp2_b32_l512_tc512_vc65536_r0,20260609T171229Z,65.058238464,67.637338112,2.579099648,0,512,b32/L512,/private/tmp/v5e-cce-full-local/combined/core/results/shard_1.jsonl,success,1.6451459146999696,13,t1v-n-8132e94c-w-0,1.6522829257500007,,,2181.627983010503,2026-06-09T17:54:22+00:00,2026-06-09T17:12:29+00:00,512.0,1.0,gs://gemma-data/tokenizers/tokenizer_gemma3.model,sentencepiece,2197.4950475194264,2,v5litepod-4,,,0.1.0,65536.0,4.0,262144,3,/tmp/v5e-cce-full/core/runs/exp0035_fsdp2_tp2_b32_l512_tc512_vc65536_r0/xla,4.56,/tmp/v5e-cce-full/core/runs/exp0035_fsdp2_tp2_b32_l512_tc512_vc65536_r0/xla/module_0677.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,,,,,,True,0.29623316360000446,12203.900319822078,12.11,2.595728896,5.5535507730031375,0.18006497840286065,7.55,62.34516928158547,0.016629247999999652
False,tpu-v5e,80.49586323299991,6495.823580008538,exp0034_fsdp2_tp2_b32_l512_tc512_vc32768_r0,True,8.0,4,512/32768,"max(first_step_time - steady_median, 0)",31.500386178999975,synthetic,106.89575476799996,False,34,0.020832201465964317,34.022607753999864,2,32,0.1.7,t1v-n-402a6d5e-w-0,t1v-n-402a6d5e-w-0,0.10.1,0.0002,/tmp/v5e-cce-full/core/runs/exp0034_fsdp2_tp2_b32_l512_tc512_vc32768_r0/runner.log,32.0,16,cce,1,13,0.8665525138091582,10,10,25.222359872000197,2.5222215749998895,"fsdp=2,tp=2",google/gemma-3-270m-it,Gemma3 270M,gs://gemma-data/checkpoints/gemma3-270m-it,270m,gcs,2048,2.5226108900001236,core,False,,0,0,/tmp/v5e-cce-full/core/runs/exp0034_fsdp2_tp2_b32_l512_tc512_vc32768_r0,20260609T171229Z,65.056608256,67.637338112,2.580729856,0,512,b32/L512,/private/tmp/v5e-cce-full-local/combined/core/results/shard_0.jsonl,success,2.5222359872000197,13,t1v-n-402a6d5e-w-0,2.5294111671666997,,,1425.1011118545848,2026-06-09T17:40:10+00:00,2026-06-09T17:12:29+00:00,512.0,1.0,gs://gemma-data/tokenizers/tokenizer_gemma3.model,sentencepiece,1433.331384670829,2,v5litepod-4,,,0.1.0,32768.0,8.0,262144,3,/tmp/v5e-cce-full/core/runs/exp0034_fsdp2_tp2_b32_l512_tc512_vc32768_r0/xla,4.56,/tmp/v5e-cce-full/core/runs/exp0034_fsdp2_tp2_b32_l512_tc512_vc32768_r0/xla/module_0677.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,,,,,,True,0.29623316360000446,12203.900319822078,12.11,2.595728896,8.514360635886554,0.11744863093832006,7.55,62.34516928158547,0.014999039999999741
False,tpu-v5e,105.4977633440003,3733.030889659702,exp0033_fsdp2_tp2_b32_l512_tc256_vc32768_r0,True,16.0,4,256/32768,"max(first_step_time - steady_median, 0)",29.632753155000046,synthetic,132.16933337599994,False,33,0.020832201465964317,34.021597374000066,2,32,0.1.7,t1v-n-8132e94c-w-0,t1v-n-8132e94c-w-0,0.10.1,0.0002,/tmp/v5e-cce-full/core/runs/exp0033_fsdp2_tp2_b32_l512_tc256_vc32768_r0/runner.log,32.0,16,cce,1,13,0.8665525138091582,10,10,43.8892698300001,4.3888442190000205,"fsdp=2,tp=2",google/gemma-3-270m-it,Gemma3 270M,gs://gemma-data/checkpoints/gemma3-270m-it,270m,gcs,2048,4.390257676000147,core,False,,0,0,/tmp/v5e-cce-full/core/runs/exp0033_fsdp2_tp2_b32_l512_tc256_vc32768_r0,20260609T171229Z,65.059217408,67.637338112,2.578120704,0,512,b32/L512,/private/tmp/v5e-cce-full-local/combined/core/results/shard_1.jsonl,success,4.38892698300001,13,t1v-n-8132e94c-w-0,4.396244086500019,,,819.9423407212245,2026-06-09T17:52:46+00:00,2026-06-09T17:12:29+00:00,256.0,2.0,gs://gemma-data/tokenizers/tokenizer_gemma3.model,sentencepiece,823.7093061705173,2,v5litepod-4,,,0.1.0,32768.0,8.0,262144,3,/tmp/v5e-cce-full/core/runs/exp0033_fsdp2_tp2_b32_l512_tc256_vc32768_r0/xla,4.56,/tmp/v5e-cce-full/core/runs/exp0033_fsdp2_tp2_b32_l512_tc256_vc32768_r0/xla/module_0677.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,,,,,,True,0.29623316360000446,12203.900319822078,12.11,2.595728896,14.815785409246947,0.06749557801882525,7.55,62.34516928158547,0.017608191999999967
False,tpu-v5e,154.25449276400013,2009.421103067919,exp0032_fsdp2_tp2_b32_l512_tc128_vc32768_r0,True,32.0,4,128/32768,"max(first_step_time - steady_median, 0)",25.423425077999923,synthetic,181.99257096199995,False,32,0.020832201465964317,33.57698748199982,2,32,0.1.7,t1v-n-402a6d5e-w-0,t1v-n-402a6d5e-w-0,0.10.1,0.0002,/tmp/v5e-cce-full/core/runs/exp0032_fsdp2_tp2_b32_l512_tc128_vc32768_r0/runner.log,32.0,16,cce,1,13,0.8665525138091582,10,10,81.53592084300021,8.1535624039999,"fsdp=2,tp=2",google/gemma-3-270m-it,Gemma3 270M,gs://gemma-data/checkpoints/gemma3-270m-it,270m,gcs,2048,8.155392869000025,core,False,,0,0,/tmp/v5e-cce-full/core/runs/exp0032_fsdp2_tp2_b32_l512_tc128_vc32768_r0,20260609T171229Z,65.063114752,67.637338112,2.57422336,0,512,b32/L512,/private/tmp/v5e-cce-full-local/combined/core/results/shard_0.jsonl,success,8.153592084300021,13,t1v-n-402a6d5e-w-0,8.160934391750024,,,441.6977877325742,2026-06-09T17:38:23+00:00,2026-06-09T17:12:29+00:00,128.0,4.0,gs://gemma-data/tokenizers/tokenizer_gemma3.model,sentencepiece,443.38740062323853,2,v5litepod-4,,,0.1.0,32768.0,8.0,262144,3,/tmp/v5e-cce-full/core/runs/exp0032_fsdp2_tp2_b32_l512_tc128_vc32768_r0/xla,4.56,/tmp/v5e-cce-full/core/runs/exp0032_fsdp2_tp2_b32_l512_tc128_vc32768_r0/xla/module_0677.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,,,,,,True,0.29623316360000446,12203.900319822078,12.11,2.595728896,27.52423795233674,0.03633161440224733,7.55,62.34516928158547,0.021505535999999825
False,tpu-v5e,447.18224437200024,533.2279916510203,exp0031_fsdp2_tp2_b32_l512_tc128_vc8192_r0,True,128.0,4,128/8192,"max(first_step_time - steady_median, 0)",3.104277278500149,synthetic,472.7606105770001,False,31,0.02978387288749218,33.83061247700016,2,32,0.1.7,t1v-n-8132e94c-w-0,t1v-n-8132e94c-w-0,0.10.1,0.0002,/tmp/v5e-cce-full/core/runs/exp0031_fsdp2_tp2_b32_l512_tc128_vc8192_r0/runner.log,32.0,16,cce,1,13,0.8933788327356944,10,10,307.2606887959996,30.72633519850001,"fsdp=2,tp=2",google/gemma-3-270m-it,Gemma3 270M,gs://gemma-data/checkpoints/gemma3-270m-it,270m,gcs,2048,30.727500847999636,core,False,,0,0,/tmp/v5e-cce-full/core/runs/exp0031_fsdp2_tp2_b32_l512_tc128_vc8192_r0,20260609T171229Z,65.063657472,67.637338112,2.57368064,0,512,b32/L512,/private/tmp/v5e-cce-full-local/combined/core/results/shard_1.jsonl,success,30.72606887959996,13,t1v-n-8132e94c-w-0,30.733436284999964,,,117.28811035770812,2026-06-09T17:50:33+00:00,2026-06-09T17:12:29+00:00,128.0,4.0,gs://gemma-data/tokenizers/tokenizer_gemma3.model,sentencepiece,117.65904757182423,2,v5litepod-4,,,0.1.0,8192.0,32.0,262144,3,/tmp/v5e-cce-full/core/runs/exp0031_fsdp2_tp2_b32_l512_tc128_vc8192_r0/xla,4.56,/tmp/v5e-cce-full/core/runs/exp0031_fsdp2_tp2_b32_l512_tc128_vc8192_r0/xla/module_0677.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,,,,,,True,0.29623316360000446,12203.900319822078,12.11,2.595728896,103.72258293500363,0.009641101982840483,7.55,62.34516928158547,0.02204825599999971
False,tpu-v5e,48.58511388800002,24597.577669105583,exp0004_fsdp4_tp1_b16_l512_tc512_vc32768_r0,True,8.0,4,512/32768,"max(first_step_time - steady_median, 0)",29.326281254000037,synthetic,70.90229677299999,False,4,0.03762257099151611,29.659497319000025,4,16,0.1.7,t1v-n-402a6d5e-w-0,t1v-n-402a6d5e-w-0,0.10.1,0.0002,/tmp/v5e-cce-full/core/runs/exp0004_fsdp4_tp1_b16_l512_tc512_vc32768_r0/runner.log,32.0,16,cce,1,13,0.9472946559007351,10,10,3.3304092419999165,0.3332160649999878,"fsdp=4,tp=1",google/gemma-3-270m-it,Gemma3 270M,gs://gemma-data/checkpoints/gemma3-270m-it,270m,gcs,2048,0.33352193599995417,core,False,,0,0,/tmp/v5e-cce-full/core/runs/exp0004_fsdp4_tp1_b16_l512_tc512_vc32768_r0,20260609T171229Z,65.457045504,67.637338112,2.180292608,0,512,b16/L512,/private/tmp/v5e-cce-full-local/combined/core/results/shard_0.jsonl,success,0.33304092419999165,13,t1v-n-402a6d5e-w-0,0.3389798152499945,,,5292.3505155519115,2026-06-09T17:16:00+00:00,2026-06-09T17:12:29+00:00,512.0,1.0,gs://gemma-data/tokenizers/tokenizer_gemma3.model,sentencepiece,5397.534865476587,1,v5litepod-4,,,0.1.0,32768.0,8.0,262144,3,/tmp/v5e-cce-full/core/runs/exp0004_fsdp4_tp1_b16_l512_tc512_vc32768_r0/xla,3.86,/tmp/v5e-cce-full/core/runs/exp0004_fsdp4_tp1_b16_l512_tc512_vc32768_r0/xla/module_0657.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,,,,,,True,0.20196381909999558,8900.604118156327,11.29,2.204493824,1.6490128067696008,0.6064234285475257,7.43,65.81045172719222,0.024201216000000247
False,tpu-v5e,47.919192909,23781.450950738435,exp0003_fsdp4_tp1_b16_l512_tc256_vc32768_r0,True,16.0,4,256/32768,"max(first_step_time - steady_median, 0)",29.33543218699998,synthetic,69.15060512600002,False,3,0.03837499022483826,29.679277684,4,16,0.1.7,t1v-n-8132e94c-w-0,t1v-n-8132e94c-w-0,0.10.1,0.0002,/tmp/v5e-cce-full/core/runs/exp0003_fsdp4_tp1_b16_l512_tc256_vc32768_r0/runner.log,32.0,16,cce,1,13,0.9483257790024464,10,10,3.444701510000016,0.343845497000018,"fsdp=4,tp=1",google/gemma-3-270m-it,Gemma3 270M,gs://gemma-data/checkpoints/gemma3-270m-it,270m,gcs,2048,0.34951268200001095,core,False,,0,0,/tmp/v5e-cce-full/core/runs/exp0003_fsdp4_tp1_b16_l512_tc256_vc32768_r0,20260609T171229Z,65.459296256,67.637338112,2.178041856,0,512,b16/L512,/private/tmp/v5e-cce-full-local/combined/core/results/shard_1.jsonl,success,0.34447015100000156,13,t1v-n-8132e94c-w-0,0.3501893978333375,,,5122.942073916818,2026-06-09T17:14:52+00:00,2026-06-09T17:12:29+00:00,256.0,2.0,gs://gemma-data/tokenizers/tokenizer_gemma3.model,sentencepiece,5218.449246709889,1,v5litepod-4,,,0.1.0,32768.0,8.0,262144,3,/tmp/v5e-cce-full/core/runs/exp0003_fsdp4_tp1_b16_l512_tc256_vc32768_r0/xla,3.86,/tmp/v5e-cce-full/core/runs/exp0003_fsdp4_tp1_b16_l512_tc256_vc32768_r0/xla/module_0657.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,,,,,,True,0.20196381909999558,8900.604118156327,11.29,2.204493824,1.705603273571732,0.5863028146667915,7.43,65.81045172719222,0.026451967999999937
False,tpu-v5e,47.43401415699998,23284.306148053718,exp0002_fsdp4_tp1_b16_l512_tc128_vc32768_r0,True,32.0,4,128/32768,"max(first_step_time - steady_median, 0)",29.092556425000026,synthetic,69.19047926599995,False,2,0.025374963879585266,29.444390136000038,4,16,0.1.7,t1v-n-402a6d5e-w-0,t1v-n-402a6d5e-w-0,0.10.1,0.0002,/tmp/v5e-cce-full/core/runs/exp0002_fsdp4_tp1_b16_l512_tc128_vc32768_r0/runner.log,32.0,16,cce,1,13,0.935454454846107,10,10,3.5182495659999518,0.3518337110000118,"fsdp=4,tp=1",google/gemma-3-270m-it,Gemma3 270M,gs://gemma-data/checkpoints/gemma3-270m-it,270m,gcs,2048,0.35220809600002667,core,False,,0,0,/tmp/v5e-cce-full/core/runs/exp0002_fsdp4_tp1_b16_l512_tc128_vc32768_r0,20260609T171229Z,65.460109312,67.637338112,2.1772288,0,512,b16/L512,/private/tmp/v5e-cce-full-local/combined/core/results/shard_0.jsonl,success,0.3518249565999952,13,t1v-n-402a6d5e-w-0,0.35755277074999964,,,5017.441191231495,2026-06-09T17:14:49+00:00,2026-06-09T17:12:29+00:00,128.0,4.0,gs://gemma-data/tokenizers/tokenizer_gemma3.model,sentencepiece,5109.358976042647,1,v5litepod-4,,,0.1.0,32768.0,8.0,262144,3,/tmp/v5e-cce-full/core/runs/exp0002_fsdp4_tp1_b16_l512_tc128_vc32768_r0/xla,3.86,/tmp/v5e-cce-full/core/runs/exp0002_fsdp4_tp1_b16_l512_tc128_vc32768_r0/xla/module_0657.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,,,,,,True,0.20196381909999558,8900.604118156327,11.29,2.204493824,1.7420197249577702,0.5740463128362349,7.43,65.81045172719222,0.027265024000000082
False,tpu-v5e,47.398038231999976,23194.381357271726,exp0005_fsdp4_tp1_b16_l512_tc512_vc65536_r0,True,4.0,4,512/65536,"max(first_step_time - steady_median, 0)",28.609059107500002,synthetic,68.47913166899997,False,5,0.03739805519580841,28.962449994999986,4,16,0.1.7,t1v-n-8132e94c-w-0,t1v-n-8132e94c-w-0,0.10.1,0.0002,/tmp/v5e-cce-full/core/runs/exp0005_fsdp4_tp1_b16_l512_tc512_vc65536_r0/runner.log,32.0,16,cce,1,13,0.954117126762867,10,10,3.5318898460000128,0.3533908874999838,"fsdp=4,tp=1",google/gemma-3-270m-it,Gemma3 270M,gs://gemma-data/checkpoints/gemma3-270m-it,270m,gcs,2048,0.3540989680000166,core,False,,0,0,/tmp/v5e-cce-full/core/runs/exp0005_fsdp4_tp1_b16_l512_tc512_vc65536_r0,20260609T171229Z,65.458352128,67.637338112,2.178985984,0,512,b16/L512,/private/tmp/v5e-cce-full-local/combined/core/results/shard_1.jsonl,success,0.35318898460000125,13,t1v-n-8132e94c-w-0,0.3588822955833327,,,4998.853446041425,2026-06-09T17:16:00+00:00,2026-06-09T17:12:29+00:00,512.0,1.0,gs://gemma-data/tokenizers/tokenizer_gemma3.model,sentencepiece,5089.626456034137,1,v5litepod-4,,,0.1.0,65536.0,4.0,262144,3,/tmp/v5e-cce-full/core/runs/exp0005_fsdp4_tp1_b16_l512_tc512_vc65536_r0/xla,3.86,/tmp/v5e-cce-full/core/runs/exp0005_fsdp4_tp1_b16_l512_tc512_vc65536_r0/xla/module_0657.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,,,,,,True,0.20196381909999558,8900.604118156327,11.29,2.204493824,1.7487735485192604,0.5718293262422286,7.43,65.81045172719222,0.02550783999999995
False,tpu-v5e,50.00335988899997,21640.04255363234,exp0001_fsdp4_tp1_b16_l512_tc128_vc8192_r0,True,128.0,4,128/8192,"max(first_step_time - steady_median, 0)",29.13161600099997,synthetic,73.10494588899996,False,1,0.031300198286771774,29.51027203199999,4,16,0.1.7,t1v-n-8132e94c-w-0,t1v-n-8132e94c-w-0,0.10.1,0.0002,/tmp/v5e-cce-full/core/runs/exp0001_fsdp4_tp1_b16_l512_tc128_vc8192_r0/runner.log,32.0,16,cce,1,13,0.9415295571088791,10,10,3.7855748110000604,0.37865603100001977,"fsdp=4,tp=1",google/gemma-3-270m-it,Gemma3 270M,gs://gemma-data/checkpoints/gemma3-270m-it,270m,gcs,2048,0.3789759659999845,core,False,,0,0,/tmp/v5e-cce-full/core/runs/exp0001_fsdp4_tp1_b16_l512_tc128_vc8192_r0,20260609T171229Z,65.461315584,67.637338112,2.176022528,0,512,b16/L512,/private/tmp/v5e-cce-full-local/combined/core/results/shard_1.jsonl,success,0.37855748110000603,13,t1v-n-8132e94c-w-0,0.3843928314166713,,,4667.100563213556,2026-06-09T17:13:42+00:00,2026-06-09T17:12:29+00:00,128.0,4.0,gs://gemma-data/tokenizers/tokenizer_gemma3.model,sentencepiece,4748.5523064464705,1,v5litepod-4,,,0.1.0,8192.0,32.0,262144,3,/tmp/v5e-cce-full/core/runs/exp0001_fsdp4_tp1_b16_l512_tc128_vc8192_r0/xla,3.85,/tmp/v5e-cce-full/core/runs/exp0001_fsdp4_tp1_b16_l512_tc128_vc8192_r0/xla/module_0657.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,,,,,,True,0.20196381909999558,8900.604118156327,11.29,2.204493824,1.8743826631272804,0.5335089892111826,7.4399999999999995,65.89902568644818,0.0284712960000002
